"time [s]" "water content [mol]" "point -0.01 temperature [K]" "point -0.04 temperature [K]" "point -0.1 temperature [K]" "point -0.2 temperature [K]" "point -0.4 temperature [K]" "point -0.8 temperature [K]" "point -1.2 temperature [K]" "point -1.6 temperature [K]" "point -5.0 temperature [K]" "point -10.0 temperature [K]" "point -20.0 temperature [K]" "point -30.0 temperature [K]" "point -40.0 temperature [K]" "point -0.01 saturation liquid" "point -0.04 saturation liquid" "point -0.1 saturation liquid" "point -0.2 saturation liquid" "point -0.4 saturation liquid" "point -0.8 saturation liquid" "point -1.2 saturation liquid" "point -1.6 saturation liquid" "point -5.0 saturation liquid" "point -10.0 saturation liquid" "point -0.01 saturation ice" "point -0.04 saturation ice" "point -0.1 saturation ice" "point -0.2 saturation ice" "point -0.4 saturation ice" "point -0.8 saturation ice" "point -1.2 saturation ice" "point -1.6 saturation ice" "point -5.0 saturation ice" "point -10.0 saturation ice"
2.514240000000e+07 6.910858257853e+05 2.700415529958e+02 2.702001318270e+02 2.706032854046e+02 2.714280294922e+02 2.732075665813e+02 2.730652861506e+02 2.727307244391e+02 2.722850305460e+02 2.704192640545e+02 2.696226976629e+02 2.701096134708e+02 2.701494494984e+02 2.701499973972e+02 1.243029617295e-01 1.248171855872e-01 1.028857673977e-01 1.118449734530e-01 6.704571070339e-01 2.554668350012e-01 1.588042872583e-01 1.314497905109e-01 5.000431897592e-02 5.000334387720e-02 7.826644370000e-01 6.479533354640e-01 8.819321575595e-01 8.574538273931e-01 2.222714719824e-01 7.445331649988e-01 8.362089839014e-01 8.661616498444e-01 9.499956810241e-01 9.499966561228e-01
2.522880000000e+07 6.910858257851e+05 2.702792393154e+02 2.704923013644e+02 2.709407224299e+02 2.716827564280e+02 2.731938842570e+02 2.730650691111e+02 2.727322264165e+02 2.722889328385e+02 2.704298687231e+02 2.696248265191e+02 2.701091703269e+02 2.701494363984e+02 2.701499973016e+02 1.250884197715e-01 1.258741432206e-01 1.059788840731e-01 1.159338254837e-01 5.649712200706e-01 2.552748491460e-01 1.589605048584e-01 1.315972051175e-01 5.000433580821e-02 5.000334589557e-02 7.818343617643e-01 6.468271731115e-01 8.786038317489e-01 8.530278637562e-01 3.431176158116e-01 7.447251508540e-01 8.360388195905e-01 8.660013950265e-01 9.499956641918e-01 9.499966541044e-01
2.531520000000e+07 6.910858257888e+05 2.659774010137e+02 2.668274740614e+02 2.684260333484e+02 2.704635819490e+02 2.731642125169e+02 2.730648590667e+02 2.727337184515e+02 2.722927856727e+02 2.704403710132e+02 2.696269834827e+02 2.701087263067e+02 2.701494230677e+02 2.701499972030e+02 1.173988711351e-01 1.182980571139e-01 9.131024820385e-02 1.017683402752e-01 4.257218847808e-01 2.550894332558e-01 1.591164683015e-01 1.317436716473e-01 5.000435260786e-02 5.000334794307e-02 7.897677503684e-01 6.547750545771e-01 8.942687702416e-01 8.683168671841e-01 5.022038707329e-01 7.449105667442e-01 8.358689313495e-01 8.658421674906e-01 9.499956473921e-01 9.499966520569e-01
2.540160000000e+07 6.910858257897e+05 2.677663957097e+02 2.681414817423e+02 2.689691331918e+02 2.703936773630e+02 2.730605592775e+02 2.730646528000e+02 2.727352004116e+02 2.722965929101e+02 2.704507807488e+02 2.696291657294e+02 2.701082815227e+02 2.701494095244e+02 2.701499971017e+02 1.195120276305e-01 1.200834025010e-01 9.337705239637e-02 1.012392841057e-01 2.513753191053e-01 2.549077162356e-01 1.592721547376e-01 1.318893127748e-01 5.000436938847e-02 5.000335001713e-02 7.876439081465e-01 6.529358543962e-01 8.920857356626e-01 8.688846993800e-01 7.030188739088e-01 7.450922837644e-01 8.356993440675e-01 8.656838339609e-01 9.499956306115e-01 9.499966499829e-01
2.548800000000e+07 6.910858257898e+05 2.691188674080e+02 2.693570101108e+02 2.698946289275e+02 2.708644525952e+02 2.727327375106e+02 2.730644472374e+02 2.727366708889e+02 2.723003499713e+02 2.704610803090e+02 2.696313779241e+02 2.701078358699e+02 2.701493957220e+02 2.701499969968e+02 1.219040979908e-01 1.224438897582e-01 9.794078804853e-02 1.052242385782e-01 1.590138420034e-01 2.547269763790e-01 1.594274059513e-01 1.320339287663e-01 5.000438611936e-02 5.000335212227e-02 7.851791072637e-01 6.504663542781e-01 8.872307176368e-01 8.646004416850e-01 8.111453453387e-01 7.452730236210e-01 8.355302301704e-01 8.655266116693e-01 9.499956138806e-01 9.499966478777e-01
2.557440000000e+07 6.910858257940e+05 2.677255101191e+02 2.682085378483e+02 2.691487849002e+02 2.704554531909e+02 2.723808856065e+02 2.730642390405e+02 2.727381298993e+02 2.723040620940e+02 2.704712846788e+02 2.696336158409e+02 2.701073895021e+02 2.701493816904e+02 2.701499968889e+02 1.194531212711e-01 1.201918899252e-01 9.414539939242e-02 1.017058341527e-01 1.353667675872e-01 2.545442815905e-01 1.595822121238e-01 1.321776967713e-01 5.000440282252e-02 5.000335425459e-02 7.877038919506e-01 6.528232049591e-01 8.912713638553e-01 8.683839724380e-01 8.389648560317e-01 7.454557184095e-01 8.353616003410e-01 8.653703081105e-01 9.499955971775e-01 9.499966457454e-01
2.566080000000e+07 6.910858257940e+05 2.658492043738e+02 2.664956332828e+02 2.677580668173e+02 2.695038230431e+02 2.720412206560e+02 2.730640232203e+02 2.727395765764e+02 2.723077292396e+02 2.704813917038e+02 2.696358799260e+02 2.701069424383e+02 2.701493674193e+02 2.701499967776e+02 1.172762119279e-01 1.179279239535e-01 8.918335446614e-02 9.581617760276e-02 1.237499255654e-01 2.543552787001e-01 1.597364690917e-01 1.323205925387e-01 5.000441949226e-02 5.000335641460e-02 7.898890166624e-01 6.551524286711e-01 8.965017504882e-01 8.746830705055e-01 8.519937853528e-01 7.456447212999e-01 8.351935680867e-01 8.652149497321e-01 9.499955805077e-01 9.499966435854e-01
2.574720000000e+07 6.910858257940e+05 2.666212278524e+02 2.670490616066e+02 2.679495554271e+02 2.693887985407e+02 2.719022090125e+02 2.730637883531e+02 2.727410100305e+02 2.723113523212e+02 2.704914026468e+02 2.696381696991e+02 2.701064947241e+02 2.701493529066e+02 2.701499966630e+02 1.180649051382e-01 1.185607368048e-01 8.975370526145e-02 9.525076623250e-02 1.203472241290e-01 2.541500333103e-01 1.598900682721e-01 1.324626290618e-01 5.000443612849e-02 5.000335860196e-02 7.891050936047e-01 6.545063633523e-01 8.959044469043e-01 8.752847853462e-01 8.556899343740e-01 7.458499666897e-01 8.350262517233e-01 8.650605224882e-01 9.499955638715e-01 9.499966413980e-01
2.583360000000e+07 6.910858257940e+05 2.670265213141e+02 2.674230241736e+02 2.682499687355e+02 2.695672049808e+02 2.719226358819e+02 2.730635080172e+02 2.727424288635e+02 2.723149321658e+02 2.705013187852e+02 2.696404846781e+02 2.701060464053e+02 2.701493381499e+02 2.701499965449e+02 1.185334095005e-01 1.190358311598e-01 9.071043870515e-02 9.613852845802e-02 1.208131271560e-01 2.539056458342e-01 1.600428442559e-01 1.326038166444e-01 5.000445273115e-02 5.000336081630e-02 7.886350339241e-01 6.540186192665e-01 8.948999693116e-01 8.743397463591e-01 8.551844973631e-01 7.460943541658e-01 8.348598314798e-01 8.649070152545e-01 9.499955472688e-01 9.499966391837e-01
2.592000000000e+07 6.910858257922e+05 2.673159468999e+02 2.676918816218e+02 2.684725509684e+02 2.697059650113e+02 2.718778118915e+02 2.730631044372e+02 2.727438299339e+02 2.723184689690e+02 2.705111397346e+02 2.696428248201e+02 2.701055975185e+02 2.701493231427e+02 2.701499964232e+02 1.188954468926e-01 1.194051350247e-01 9.147397528646e-02 9.687296503292e-02 1.198045650242e-01 2.535549427730e-01 1.601944395270e-01 1.327441411181e-01 5.000446929744e-02 5.000336305767e-02 7.882697565854e-01 6.536380045372e-01 8.940962184537e-01 8.735568122244e-01 8.562785575647e-01 7.464450572270e-01 8.346946968897e-01 8.647544435132e-01 9.499955307026e-01 9.499966369423e-01
2.600640000000e+07 6.910858257922e+05 2.680539264467e+02 2.683316604694e+02 2.689257813617e+02 2.699091969621e+02 2.716846906632e+02 2.730623003686e+02 2.727452054291e+02 2.723219636236e+02 2.705208683932e+02 2.696451892152e+02 2.701051481196e+02 2.701493078871e+02 2.701499962979e+02 1.199447754733e-01 1.203965577285e-01 9.319854163891e-02 9.802683899178e-02 1.159686184789e-01 2.528601837124e-01 1.603439809627e-01 1.328836162785e-01 5.000448583008e-02 5.000336532532e-02 7.872020557359e-01 6.526104332846e-01 8.922746761908e-01 8.723248722289e-01 8.604366382568e-01 7.471398162876e-01 8.345317992333e-01 8.646027923399e-01 9.499955141699e-01 9.499966346747e-01
