TIMESTAMP	Soil moisture at - 0.04 m (%)	Soil moisture at - 0.1 m (%)	Soil moisture at - 0.2 m (%)	Soil moisture at - 0.4 m (%)	Soil moisture at - 0.8 m (%)	Soil moisture at - 1.2 m (%)	Soil moisture at - 1.6 m (%)	Soil temperature at - 0.00 m (°C)	Soil temperature at - 0.04 m (°C)	Soil temperature at - 0.1 m (°C)	Soil temperature at - 0.2 m (°C)	Soil temperature at - 0.4 m (°C)	Soil temperature at - 0.8 m (°C)	Soil temperature at - 1.2 m (°C)	Soil temperature at - 1.6 m (°C)
2016-04-11	9.447222222222223	8.989027777777778	10.147083333333335	10.148125	5.739493055555555	3.9181041666666667	5.643569444444444	-3.546826388888889	-3.688583333333333	-3.3735	-3.7302291666666667	-4.114	-4.5674375000000005	-5.0813194444444445	-5.122138888888888
2016-04-12	9.377430555555556	8.930555555555555	10.099791666666667	10.100486111111111	5.754777777777778	3.932861111111111	5.656138888888889	-3.7079375	-4.145402777777778	-3.9401180555555553	-4.125597222222222	-4.2380625	-4.497083333333333	-4.979465277777778	-5.034118055555556
2016-04-13	9.46	8.987777777777778	10.130138888888888	10.129861111111111	5.758229166666666	3.940583333333333	5.689722222222223	-1.8197361111111112	-3.137402777777778	-3.1664444444444446	-3.7056111111111107	-4.182118055555556	-4.498784722222222	-4.903590277777777	-4.951041666666667
2016-04-14	9.713055555555556	9.197986111111112	10.28534722222222	10.243611111111111	5.774416666666666	3.9503194444444443	5.699229166666666	-1.996347222222222	-2.1330625	-2.1290208333333336	-2.959972222222222	-3.8022569444444443	-4.3711319444444445	-4.8455	-4.884430555555555
2016-04-15	9.692013888888889	9.2225	10.3725	10.349652777777777	5.812930555555556	3.9623611111111114	5.6953125	-1.817361111111111	-2.3472430555555555	-2.1340416666666666	-2.783548611111111	-3.4769583333333336	-4.1355208333333335	-4.758506944444445	-4.8135763888888885
2016-04-16	9.59236111111111	9.155902777777778	10.354236111111112	10.356041666666666	5.843423611111111	3.9793472222222217	5.7065625	-2.9358680555555554	-3.0440833333333335	-2.6778333333333335	-3.044986111111111	-3.4190763888888887	-3.9599583333333337	-4.6411875	-4.729284722222222
2016-04-17	9.24451388888889	8.885277777777778	10.101527777777777	10.181875	5.8552430555555555	3.9937361111111107	5.725069444444444	-4.791951388888889	-4.411520833333333	-3.8062361111111107	-3.8264027777777776	-3.6811875	-3.9239861111111107	-4.531694444444444	-4.6346875
2016-04-18	9.265833333333333	8.847777777777777	10.020277777777778	10.075069444444445	5.832888888888889	4.003451388888888	5.761375	-4.870958333333333	-5.006458333333333	-4.523569444444444	-4.5078958333333325	-4.209888888888889	-4.114347222222222	-4.4685347222222225	-4.554194444444445
2016-04-19	9.451944444444443	8.968333333333334	10.113888888888889	10.113888888888889	5.819694444444445	4.000687500000001	5.8257361111111114	-4.473611111111111	-4.766763888888889	-4.437930555555556	-4.487951388888889	-4.4220902777777775	-4.327888888888889	-4.480902777777778	-4.511784722222222
2016-04-20	9.705486111111112	9.165	10.274652777777778	10.273263888888888	5.823666666666667	3.9997847222222225	5.827236111111111	-3.956881944444445	-4.333645833333333	-4.101263888888889	-4.1639236111111115	-4.324604166666667	-4.390305555555555	-4.515847222222223	-4.502173611111111
2016-04-21	9.670625	9.164791666666666	10.310972222222222	10.31111111111111	5.836222222222222	4.002756944444445	5.788451388888889	-3.977743055555555	-4.278124999999999	-4.061930555555556	-4.0444375	-4.189187499999999	-4.330395833333333	-4.525180555555555	-4.495597222222222
2016-04-22	9.822361111111112	9.289513888888889	10.38951388888889	10.369861111111112	5.847034722222222	4.0079513888888885	5.782875000000001	-3.7237083333333336	-4.003791666666667	-3.7652013888888884	-3.8098958333333335	-4.060090277777778	-4.266791666666666	-4.500895833333334	-4.47675
2016-04-23	9.674722222222222	9.199305555555556	10.367708333333333	10.368541666666665	5.865472222222222	4.015006944444444	5.770125	-4.182736111111111	-4.307652777777778	-3.9678472222222223	-3.9331180555555556	-4.013541666666667	-4.186138888888888	-4.458854166666667	-4.445777777777778
2016-04-24	9.575347222222222	9.124652777777778	10.295972222222222	10.296875	5.874951388888889	4.024541666666667	5.784673611111112	-3.870694444444444	-4.337645833333333	-4.069722222222222	-4.0898055555555555	-4.091319444444444	-4.172569444444445	-4.4111666666666665	-4.405263888888888
2016-04-25	9.566041666666667	9.111041666666667	10.284166666666668	10.285416666666666	5.8729375	4.029006944444444	5.803597222222222	-3.6637291666666667	-4.052611111111111	-3.808743055555555	-3.9477291666666665	-4.089027777777778	-4.186069444444445	-4.38125	-4.369645833333333
2016-04-26	9.564097222222223	9.111319444444444	10.28736111111111	10.287500000000001	5.875770833333333	4.036222222222222	5.803527777777777	-3.926152777777778	-4.221111111111111	-3.9229097222222222	-3.9607361111111112	-4.046486111111111	-4.154472222222222	-4.3589513888888884	-4.3396180555555555
2016-04-27	9.541041666666667	9.087777777777777	10.26013888888889	10.259861111111112	5.8761875	4.036402777777777	5.832375	-4.050590277777777	-4.337020833333333	-4.035506944444444	-4.051236111111112	-4.07425	-4.141895833333333	-4.332354166666667	-4.309597222222222
2016-04-28	9.522430555555555	9.07125	10.229930555555557	10.229027777777778	5.878805555555555	4.0376666666666665	5.870118055555555	-2.9099583333333334	-3.9936736111111113	-3.8431805555555556	-4.008500000000001	-4.096055555555555	-4.148381944444444	-4.310986111111111	-4.279277777777778
2016-04-29	9.538125	9.082916666666668	10.247569444444444	10.247708333333334	5.880215277777777	4.045444444444445	5.880861111111111	-2.4107152777777774	-3.539840277777778	-3.4314583333333335	-3.7770069444444445	-4.0134791666666665	-4.134166666666667	-4.296277777777778	-4.257520833333333
2016-04-30	9.628888888888888	9.151458333333332	10.321527777777778	10.322777777777778	5.883569444444444	4.043923611111111	5.888361111111111	-1.2976597222222221	-2.7316458333333333	-2.7691250000000003	-3.3360208333333334	-3.805069444444444	-4.055159722222222	-4.2750763888888885	-4.2345138888888885
2016-05-01	9.75201388888889	9.262569444444445	10.418472222222222	10.417847222222223	5.894166666666667	4.048097222222222	5.852409722222222	-0.9058472222222222	-2.1247986111111112	-2.220763888888889	-2.8409027777777776	-3.4849166666666664	-3.900875	-4.2366874999999995	-4.20407638888889
2016-05-02	9.738055555555555	9.275347222222223	10.467500000000001	10.469166666666668	5.916340277777778	4.058701388888888	5.830465277777778	-2.559791666666667	-2.9255833333333334	-2.687958333333333	-2.955375	-3.3270972222222226	-3.732875	-4.170722222222222	-4.1650277777777776
2016-05-03	9.972222222222221	9.410277777777777	10.526111111111112	10.508888888888889	5.9392708333333335	4.067819444444444	5.836756944444445	-1.6296597222222222	-2.5067083333333335	-2.494736111111111	-2.850638888888889	-3.3065902777777776	-3.6489513888888885	-4.091770833333333	-4.109625
2016-05-04	10.628263888888888	9.912222222222223	10.858333333333333	10.609097222222223	5.964527777777778	4.0806458333333335	5.8402569444444445	-0.9338055555555554	-1.8533055555555553	-1.8762708333333333	-2.363048611111111	-3.076673611111111	-3.556652777777778	-4.022277777777777	-4.053013888888889
2016-05-05	10.923194444444444	10.188472222222224	11.131111111111112	10.778402777777778	6.009701388888889	4.093152777777778	5.837631944444444	-0.5822499999999999	-1.4541875	-1.4429305555555556	-1.9898749999999998	-2.764409722222222	-3.3733055555555556	-3.9470555555555555	-3.9953472222222226
2016-05-06	11.144791666666666	10.388125	11.313263888888889	10.926388888888889	6.056659722222222	4.110180555555555	5.8399375000000004	-0.09931944444444445	-1.0833263888888889	-1.1005069444444446	-1.7003194444444445	-2.5057916666666666	-3.174423611111111	-3.8475833333333336	-3.9260624999999996
2016-05-07	11.34375	10.556875	11.460416666666667	11.059652777777778	6.1011875	4.130131944444445	5.856791666666667	0.20364583333333333	-0.9930625000000001	-0.9437500000000001	-1.5179791666666667	-2.298305555555556	-2.992020833333333	-3.734951388888889	-3.846597222222222
2016-05-08	11.640902777777777	10.761319444444446	11.608541666666666	11.177847222222223	6.144826388888889	4.152340277777778	5.872770833333333	0.3695069444444445	-0.8504236111111111	-0.739	-1.337423611111111	-2.1213194444444445	-2.8302430555555556	-3.620541666666666	-3.7597708333333335
2016-05-09	12.005833333333333	11.031319444444444	11.873194444444444	11.316527777777777	6.190284722222222	4.172638888888889	5.892784722222222	1.5485833333333334	-0.6019097222222222	-0.5047847222222223	-1.1281527777777778	-1.9329722222222223	-2.672722222222222	-3.504576388888889	-3.6687430555555554
2016-05-10	12.463125	11.328680555555556	12.149652777777778	11.460208333333334	6.237416666666666	4.1939166666666665	5.911236111111111	3.206055555555556	-0.26524305555555555	-0.3761111111111111	-0.9889375	-1.7697152777777778	-2.5170416666666666	-3.388444444444444	-3.575423611111111
2016-05-11	12.845069444444444	11.560625	12.313611111111111	11.571180555555555	6.280743055555556	4.2151597222222215	5.933743055555556	2.5905208333333336	0.10166666666666667	-0.34692361111111114	-0.8770555555555556	-1.6425833333333335	-2.3767569444444443	-3.273013888888889	-3.480909722222222
2016-05-12	13.155347222222222	11.753541666666667	12.47076388888889	11.748819444444443	6.3205	4.236840277777778	5.954555555555555	0.9375972222222221	0.05872916666666667	-0.33291666666666664	-0.7999444444444445	-1.5374930555555555	-2.2564722222222224	-3.160222222222222	-3.3844305555555554
2016-05-13	13.405486111111111	11.913680555555555	12.600972222222222	11.828819444444443	6.354638888888889	4.2567916666666665	5.977194444444445	-0.7451111111111111	-0.43645833333333334	-0.3031875	-0.7364722222222222	-1.4492847222222223	-2.1515694444444446	-3.0568125	-3.2923680555555555
2016-05-14	13.569375	12.059999999999999	12.727708333333332	11.91173611111111	6.387819444444444	4.2768125	5.999770833333333	-0.5856319444444444	-0.4635347222222222	-0.30147916666666663	-0.6916805555555556	-1.372673611111111	-2.0581666666666667	-2.9621875	-3.204875
2016-05-15	13.362847222222221	12.096180555555556	12.81388888888889	12.007222222222222	6.418402777777778	4.294590277777778	6.019986111111112	-0.6110625	-0.4717569444444444	-0.3217777777777778	-0.6696944444444445	-1.3125902777777778	-1.9773055555555556	-2.8753541666666664	-3.123673611111111
2016-05-16	13.276319444444445	12.077430555555557	12.848055555555554	12.080069444444444	6.4445347222222225	4.312118055555556	6.038576388888888	-0.3417708333333333	-0.44881944444444444	-0.32535416666666667	-0.6588333333333334	-1.2626597222222222	-1.9050902777777776	-2.794166666666667	-3.0465
2016-05-17	13.545625	12.174513888888889	12.920416666666666	12.146041666666667	6.467256944444444	4.328347222222223	6.0575069444444445	1.4174513888888889	-0.041118055555555554	-0.29638194444444443	-0.6359791666666667	-1.2228055555555555	-1.8447083333333332	-2.7205347222222223	-2.9727916666666667
2016-05-18	13.876180555555557	12.324930555555556	13.01972222222222	12.184513888888889	6.491125	4.344680555555556	6.076479166666667	0.42102083333333334	-0.18595833333333334	-0.27753472222222225	-0.6090277777777778	-1.1850694444444445	-1.7891319444444445	-2.6507430555555556	-2.905986111111111
2016-05-19	14.22076388888889	12.492361111111112	13.2025	12.241666666666667	6.508923611111111	4.359854166666667	6.093493055555555	1.9517777777777776	0.2866111111111111	-0.2555972222222222	-0.5810833333333333	-1.148923611111111	-1.7360486111111113	-2.5881805555555553	-2.839159722222222
2016-05-20	14.684652777777778	12.688958333333334	13.439375	12.307708333333332	6.534479166666667	4.371819444444444	6.11125	-0.3716597222222222	-0.43464583333333334	-0.22557638888888887	-0.5546388888888889	-1.1116527777777778	-1.6906666666666665	-2.5294375	-2.7786597222222222
2016-05-21	15.065347222222222	12.867083333333333	13.502708333333334	12.364930555555555	6.551131944444445	4.386548611111111	6.128145833333333	-0.2296527777777778	-0.4404930555555555	-0.2237638888888889	-0.5309166666666667	-1.0777291666666668	-1.6451666666666667	-2.4718125000000004	-2.722638888888889
2016-05-22	15.280416666666667	13.003194444444444	13.578402777777777	12.42138888888889	6.572930555555556	4.399277777777778	6.143604166666666	-0.31201388888888887	-0.4439513888888889	-0.22977083333333337	-0.5166805555555556	-1.0473402777777778	-1.6028125	-2.4196180555555555	-2.6664305555555554
2016-05-23	15.379583333333333	13.105972222222222	13.647152777777778	12.472291666666667	6.587208333333333	4.412020833333333	6.159208333333333	-0.29797222222222225	-0.45781249999999996	-0.2420486111111111	-0.5097499999999999	-1.0211666666666668	-1.5646111111111112	-2.3709444444444445	-2.6142708333333333
2016-05-24	15.395694444444445	13.174583333333333	13.70722222222222	12.521944444444443	6.6079791666666665	4.423416666666666	6.172805555555556	-0.3352569444444444	-0.45952777777777776	-0.2532013888888889	-0.5061875	-0.9979791666666666	-1.5294027777777779	-2.3235902777777775	-2.5645277777777777
2016-05-25	15.435069444444444	13.225972222222222	13.759722222222221	12.570208333333333	6.6207569444444445	4.436277777777778	6.188548611111111	-0.1755833333333333	-0.4426875	-0.2521805555555556	-0.5038194444444444	-0.9797916666666667	-1.4957500000000001	-2.2786805555555554	-2.5172777777777777
2016-05-26	15.424305555555556	13.274444444444445	13.805972222222222	12.612291666666668	6.638722222222222	4.446305555555556	6.203034722222222	-0.28555555555555556	-0.4575486111111111	-0.25727083333333334	-0.4989236111111111	-0.9609652777777777	-1.4635208333333334	-2.2373958333333333	-2.4707916666666665
2016-05-27	15.394166666666669	13.296666666666667	13.844027777777777	12.65263888888889	6.6546875	4.456645833333333	6.2175	-0.27436805555555555	-0.4509722222222222	-0.26488194444444446	-0.49530555555555555	-0.9430416666666667	-1.4361944444444446	-2.1975694444444445	-2.4282291666666667
2016-05-28	15.433611111111112	13.33013888888889	13.875	12.695486111111112	6.662534722222222	4.468875000000001	6.227993055555555	-0.12486805555555557	-0.4321041666666667	-0.25974305555555555	-0.49025	-0.9292569444444445	-1.410409722222222	-2.158625	-2.387951388888889
2016-05-29	15.554513888888888	13.38875	13.909791666666667	12.740416666666668	6.679055555555555	4.477993055555555	6.240444444444445	-0.12233333333333334	-0.41832638888888884	-0.239	-0.4810208333333333	-0.9134097222222223	-1.3840347222222222	-2.1229027777777776	-2.3477361111111112
2016-05-30	15.691458333333335	13.464236111111111	13.956944444444444	12.773333333333333	6.692986111111111	4.4885625000000005	6.253013888888889	-0.3192013888888889	-0.4194583333333333	-0.23393055555555556	-0.4742361111111111	-0.9005347222222222	-1.3603958333333332	-2.0884652777777775	-2.3105208333333334
2016-05-31	15.826944444444443	13.544652777777777	14.01	12.806736111111112	6.701430555555556	4.495652777777778	6.265618055555556	-0.14975694444444446	-0.41972916666666665	-0.23135416666666664	-0.4651180555555556	-0.8852638888888889	-1.3395000000000001	-2.0536805555555557	-2.274277777777778
2016-06-01	15.953680555555556	13.626805555555556	14.059652777777778	12.841111111111111	6.714493055555556	4.506006944444445	6.277229166666667	-0.12464583333333334	-0.42210416666666667	-0.23197916666666668	-0.4593125	-0.8729097222222222	-1.318875	-2.0227500000000003	-2.2405694444444446
2016-06-02	16.065694444444446	13.70625	14.108402777777776	12.877083333333333	6.727868055555556	4.514833333333333	6.288625	-0.1229722222222222	-0.42309027777777775	-0.23050694444444447	-0.4533125	-0.8598819444444444	-1.2984444444444445	-1.9925000000000002	-2.208923611111111
2016-06-03	16.165694444444444	13.788472222222222	14.150833333333333	12.912152777777777	6.737458333333333	4.521444444444445	6.299381944444445	-0.18713888888888888	-0.4231319444444444	-0.23089583333333336	-0.4472083333333333	-0.8465208333333334	-1.2780138888888888	-1.9650416666666668	-2.1757430555555555
2016-06-04	16.37666666666667	14.34388888888889	14.252847222222222	12.945972222222222	6.745875	4.530180555555556	6.310125	-0.09990277777777777	-0.42459027777777775	-0.23106250000000003	-0.44355555555555554	-0.8368749999999999	-1.2595138888888888	-1.9392569444444443	-2.146333333333333
2016-06-05	16.754375	15.030555555555557	14.438402777777778	13.023194444444444	6.766041666666666	4.540145833333333	6.3196875	0.9989652777777778	-0.1708611111111111	-0.23153472222222224	-0.43880555555555556	-0.825736111111111	-1.2415486111111111	-1.9084722222222221	-2.1177083333333333
2016-06-06	17.29173611111111	15.081944444444446	14.498750000000001	13.072916666666666	6.778076388888889	4.547694444444445	6.330090277777778	0.34580555555555553	-0.18695138888888888	-0.2270972222222222	-0.4329861111111111	-0.8138680555555555	-1.2179166666666665	-1.877	-2.084027777777778
2016-06-07	18.73326388888889	15.733819444444444	14.795625000000001	13.104305555555555	6.790951388888889	4.556388888888889	6.339944444444445	3.7369513888888886	0.9419930555555555	-0.22293055555555558	-0.4245486111111111	-0.7984722222222222	-1.1982777777777778	-1.8521944444444445	-2.054708333333333
2016-06-08	29.674236111111114	16.48138888888889	15.200694444444444	13.165624999999999	6.8073194444444445	4.563319444444445	6.346715277777778	3.1710902777777776	1.1499652777777778	-0.1926388888888889	-0.3776111111111111	-0.7522152777777777	-1.1769930555555554	-1.8280625	-2.0286874999999998
2016-06-09	42.170833333333334	17.718055555555555	15.248750000000001	13.207777777777778	6.816034722222223	4.572215277777778	10.194180555555555	4.4439166666666665	2.1022499999999997	0.2814305555555555	-0.29556944444444444	-0.6945763888888888	-1.1520555555555554	-1.7982083333333334	-1.6285902777777777
2016-06-10	41.88444444444444	24.675625	15.497291666666667	13.255416666666667	6.828611111111112	5.346298611111111	28.18548611111111	2.8301527777777777	1.4441666666666668	0.5148680555555556	-0.27114583333333336	-0.7058541666666667	-1.1314722222222222	-1.1068541666666667	0.04885416666666667
2016-06-11	41.98965277777778	38.527638888888895	15.983819444444444	13.315277777777776	6.892847222222223	39.35583333333333	15.878194444444444	0.9562916666666665	0.28425	0.03339583333333333	-0.25605555555555554	-0.7149513888888888	-1.088138888888889	-0.08179861111111111	-0.3859791666666667
2016-06-12	41.15166666666667	40.69347222222222	16.67833333333333	13.398472222222221	7.158548611111111	40.891666666666666	10.261249999999999	4.934458333333334	2.485583333333333	1.1603194444444445	-0.24025694444444445	-0.6944722222222222	-0.8739444444444444	-0.08133333333333333	-0.5231388888888889
2016-06-13	39.810069444444444	39.009166666666665	17.93777777777778	13.557291666666666	7.3901875	39.733333333333334	9.91638888888889	5.245715277777778	3.0264166666666665	1.7665416666666667	-0.10673611111111111	-0.6404444444444445	-0.7281458333333333	-0.07941666666666666	-0.600111111111111
2016-06-14	37.84888888888889	36.602916666666665	19.703263888888888	13.763125	7.531638888888889	37.293819444444445	9.770347222222222	3.747333333333333	2.3804583333333333	1.6075208333333333	0.1630138888888889	-0.5952777777777778	-0.6631666666666667	-0.061666666666666675	-0.7030138888888888
2016-06-15	35.390208333333334	34.545069444444444	22.289930555555557	13.986458333333333	7.621944444444444	33.08923611111111	9.6525	3.2717847222222223	2.010486111111111	1.4836875	0.28335416666666663	-0.5486736111111111	-0.6191944444444445	-0.015458333333333333	-0.7901458333333333
2016-06-16	34.03826388888889	33.070902777777775	26.179861111111112	14.223055555555554	7.686222222222223	26.584791666666668	9.555277777777778	7.670604166666667	3.7137222222222217	2.484618055555556	0.7191666666666667	-0.5134513888888889	-0.5895625	-0.0028055555555555555	-0.8608055555555556
2016-06-17	33.62958333333333	32.749583333333334	29.863888888888887	14.455833333333333	7.731645833333333	16.85048611111111	9.486458333333333	7.669180555555556	4.242541666666667	3.184270833333333	1.3047708333333334	-0.4574583333333333	-0.56775	0.01704861111111111	-0.8477638888888889
2016-06-18	33.23513888888888	32.403055555555554	29.52486111111111	14.719444444444443	7.762138888888889	11.079236111111111	9.436597222222222	6.166430555555555	4.130847222222222	3.348145833333333	1.6660763888888888	-0.4216111111111111	-0.5493611111111112	0.017451388888888888	-0.8805694444444445
2016-06-19	33.561458333333334	32.51361111111111	29.72138888888889	15.06736111111111	7.785500000000001	10.169444444444444	9.391736111111111	6.977576388888888	4.7891458333333325	3.700576388888889	1.9480208333333333	-0.383125	-0.5373541666666667	-0.08884722222222223	-0.9199652777777777
2016-06-20	38.139027777777784	36.91548611111111	35.58083333333334	15.602430555555555	7.805138888888889	9.811805555555557	9.339027777777778	6.384618055555555	5.345319444444445	4.419479166666666	2.671034722222222	-0.3373680555555556	-0.5256666666666666	-0.1579513888888889	-0.9565625
2016-06-21	38.25222222222222	37.60444444444445	37.20034722222223	16.883125	7.818	9.595555555555556	9.278680555555555	7.156041666666667	5.810715277777778	4.6605138888888895	2.9677291666666665	-0.2704930555555556	-0.5169444444444444	-0.2742847222222222	-0.9916944444444444
2016-06-22	37.472638888888895	36.375277777777775	36.17444444444445	19.456458333333334	7.824618055555555	9.464583333333334	9.256736111111111	4.574034722222222	4.4332361111111105	3.859666666666667	3.0646180555555556	-0.17403472222222222	-0.5031111111111112	-0.4520694444444444	-1.0187013888888887
2016-06-23	39.308125	38.924791666666664	38.10194444444445	27.045347222222222	7.868472222222222	9.349722222222223	9.242916666666666	5.045652777777778	3.960527777777778	3.0665208333333336	2.3352013888888887	0.003291666666666667	-0.48025694444444444	-0.6656041666666668	-1.0346180555555555
2016-06-24	38.86868055555556	38.28111111111111	37.91729166666667	35.973958333333336	18.605138888888888	9.270763888888888	9.252638888888889	4.633076388888889	4.174645833333333	3.4802916666666666	2.9416458333333333	0.3732986111111111	-0.2940347222222222	-0.7091319444444444	-0.9815902777777777
2016-06-25	39.38229166666667	38.64388888888889	37.85208333333333	36.950694444444444	29.456111111111113	9.302847222222221	9.303958333333334	3.422618055555555	3.4509166666666666	2.946270833333333	2.675777777777778	0.6141041666666667	-0.14895833333333333	-0.8792222222222222	-0.9011180555555556
2016-06-26	38.65402777777778	38.09326388888889	38.006249999999994	36.53625	28.85777777777778	9.39472222222222	9.394791666666666	6.085125000000001	4.838104166666667	3.4680416666666667	2.7174097222222224	0.7088680555555555	-0.1532013888888889	-1.0748055555555556	-0.7807430555555555
2016-06-27	36.79125	35.779374999999995	35.780208333333334	35.76069444444445	28.62125	9.472708333333333	9.471736111111111	5.8591875	5.047131944444445	4.208611111111111	3.532527777777778	1.2223333333333333	-0.1465	-1.0615486111111112	-0.6517777777777778
2016-06-28	35.35118055555555	34.42513888888889	34.39076388888889	35.19208333333333	28.42590277777778	9.51486111111111	9.515277777777778	6.329701388888889	5.087722222222222	4.327756944444444	3.6245208333333334	1.5132013888888889	-0.14458333333333334	-0.983611111111111	-0.5963819444444444
2016-06-29	34.59847222222223	33.66875	33.28576388888889	34.58777777777778	28.243402777777778	9.537569444444443	9.537708333333333	6.290673611111111	5.082486111111112	4.566513888888888	3.913305555555555	1.7927847222222222	-0.14345833333333333	-0.92075	-0.5547986111111112
2016-06-30	34.25277777777777	33.37493055555555	32.67069444444444	34.02041666666666	28.07736111111111	9.551666666666668	9.553541666666668	4.568645833333333	4.604993055555556	4.353361111111111	3.879673611111111	1.9769513888888888	-0.14531944444444445	-0.8853263888888888	-0.539138888888889
2016-07-01	35.393680555555555	34.04798611111111	33.804027777777776	33.831180555555555	26.18104166666667	9.546527777777778	9.547708333333334	5.0568888888888885	4.721854166666667	4.001479166666666	3.3996180555555555	1.8704583333333333	-0.1575	-0.8815347222222223	-0.5416319444444445
2016-07-02	36.0	34.85458333333334	34.49847222222222	33.99534722222222	20.121736111111108	9.549027777777779	9.546041666666667	4.025305555555556	3.8488472222222225	3.80975	3.603270833333333	2.044652777777778	-0.06829166666666667	-0.9066875000000001	-0.5425486111111112
2016-07-03	36.25923611111111	35.12090277777778	35.11958333333334	34.05993055555555	19.101736111111112	9.53375	9.537430555555554	7.402840277777778	5.772333333333333	4.573576388888889	3.6668749999999997	1.9351458333333333	0.08211805555555556	-0.9387638888888888	-0.5513055555555556
2016-07-04	35.297847222222224	34.242638888888884	33.94166666666667	34.00972222222222	17.154375	9.537708333333333	9.54326388888889	10.25236111111111	7.752215277777777	6.421590277777778	5.169513888888889	2.4914444444444444	0.246	-0.9835833333333333	-0.5508819444444445
2016-07-05	34.47409722222223	33.58701388888889	32.880069444444445	33.57319444444445	15.960902777777777	9.537916666666666	9.542152777777778	10.771402777777778	9.045875	7.854527777777777	6.600201388888888	3.392548611111111	0.5535625	-1.0156944444444445	-0.5474236111111112
2016-07-06	35.70180555555556	34.844722222222224	33.98888888888889	33.75861111111111	15.818333333333335	9.542291666666666	9.542083333333332	10.32825	9.142104166666666	8.184569444444444	7.1071875	4.110597222222222	0.9348958333333334	-0.6052152777777777	-0.5379444444444444
2016-07-07	38.526944444444446	37.69645833333333	37.64756944444444	35.46993055555556	15.874513888888888	9.554236111111111	9.553194444444445	11.000104166666667	9.767902777777778	8.842305555555555	7.5503124999999995	4.596472222222222	1.2978888888888889	-0.4826944444444444	-0.5293194444444445
2016-07-08	37.54569444444444	36.21319444444444	36.210486111111116	34.926319444444445	15.620624999999999	9.622152777777778	9.64236111111111	9.149347222222223	8.662354166666667	8.411166666666666	7.493555555555555	4.911152777777778	1.5946597222222223	-0.4899444444444444	-0.4628333333333333
2016-07-09	40.35854166666667	39.743125	37.86152777777778	36.08979166666667	15.737916666666669	9.667916666666667	9.922708333333333	8.604243055555555	8.185298611111111	7.916520833333333	7.068534722222222	4.888548611111111	1.8272708333333334	-0.46458333333333335	-0.36650000000000005
2016-07-10	41.067708333333336	40.944652777777776	38.798611111111114	37.70659722222222	38.69423611111111	9.780555555555557	10.258125	6.595861111111111	7.379069444444444	7.473430555555556	6.883104166666667	5.061361111111111	1.9457291666666667	-0.4317986111111111	-0.2932222222222223
2016-07-11	40.700694444444444	40.54326388888889	38.916875	37.642291666666665	18.092708333333334	9.93763888888889	10.730694444444445	4.9373125	5.503375	5.7011111111111115	5.476506944444444	4.590680555555555	2.039388888888889	-0.3705347222222222	-0.19940277777777776
2016-07-12	39.286944444444444	38.36805555555556	37.986666666666665	36.197361111111114	15.925208333333334	10.034305555555555	10.972430555555555	6.9843472222222225	6.538180555555556	6.191034722222223	5.387048611111111	4.055625	1.9867638888888888	-0.20370833333333332	-0.16464583333333332
2016-07-13	40.12576388888888	39.91423611111111	38.84430555555556	37.042430555555555	15.936250000000001	10.1075	11.083125	6.633548611111111	6.705166666666667	6.495368055555556	5.676166666666667	4.130701388888889	2.0125972222222224	-0.12916666666666668	-0.1466111111111111
2016-07-14	38.95777777777778	38.14597222222222	38.08270833333333	36.26583333333333	15.79986111111111	10.173194444444444	11.1425	6.1854305555555555	6.1692430555555555	6.18975	5.468819444444445	4.155868055555556	2.109583333333333	-0.06788888888888889	-0.13754861111111114
2016-07-15	37.89263888888889	36.72604166666667	36.72763888888889	35.882222222222225	15.708055555555555	10.232083333333334	11.168611111111112	6.983527777777778	6.601166666666667	6.438541666666667	5.639305555555556	4.168097222222222	2.1751527777777775	0.00011111111111111106	-0.1340486111111111
2016-07-16	36.746180555555554	35.30041666666667	35.28756944444444	35.255763888888886	15.567499999999999	10.292291666666666	11.181458333333332	8.378520833333333	7.471902777777777	6.972569444444444	5.954694444444445	4.290236111111111	2.258236111111111	0.07077083333333334	-0.12715972222222222
2016-07-17	38.06180555555555	36.59263888888889	35.79555555555556	34.82	15.44111111111111	10.352361111111112	11.179513888888888	5.583875	6.407743055555556	6.680166666666667	6.2339166666666666	4.661625	2.420284722222222	0.08282638888888888	-0.1295
2016-07-18	39.64826388888889	39.50944444444444	38.297916666666666	36.3825	15.621944444444445	10.419652777777777	11.183055555555555	6.851006944444444	6.710076388888889	6.413722222222223	5.669479166666666	4.443506944444445	2.576215277777778	0.08672916666666668	-0.12012500000000001
2016-07-19	37.45055555555555	36.33756944444444	36.33819444444444	35.879305555555554	15.708333333333334	10.487222222222222	11.21875	10.453409722222222	8.534749999999999	7.635368055555555	6.311694444444445	4.506444444444444	2.602993055555556	0.11999305555555556	-0.09344444444444444
2016-07-20	36.175069444444446	34.880625	34.844027777777775	34.978611111111114	15.566319444444446	10.558611111111112	11.270486111111111	10.18925	9.074201388888888	8.657645833333333	7.49161111111111	5.14007638888889	2.789201388888889	0.12874305555555557	-0.0947361111111111
2016-07-21	38.94847222222222	38.210625	36.763194444444444	35.53611111111111	15.660625000000001	10.643194444444443	11.327847222222223	6.071548611111111	7.072555555555556	7.490965277777779	7.127916666666668	5.578569444444444	3.144055555555555	0.1387986111111111	-0.08607638888888888
