TIMESTAMP,Soil moisture at - 0.04 m (%),Soil moisture at - 0.1 m (%),Soil moisture at - 0.2 m (%),Soil moisture at - 0.4 m (%),Soil moisture at - 0.8 m (%),Soil moisture at - 1.2 m (%),Soil moisture at - 1.6 m (%),Soil temperature at - 0.04 m (K),Soil temperature at - 0.1 m (K),Soil temperature at - 0.2 m (K),Soil temperature at - 0.4 m (K),Soil temperature at - 0.8 m (K),Soil temperature at - 1.2 m (K),Soil temperature at - 1.6 m (K)
2018-07-29,18.0944343229,19.0759430156,20.6965931091,18.2559012749,7.80898289165,7.79471886155,7.79260112372,285.627338765,281.384002918,277.371875301,274.963911688,272.834694629,272.177063658,271.640641549
2018-07-30,18.094171099,19.0741325737,20.6928191963,18.246826475,7.80934200519,7.79480579558,7.79265121337,284.385084383,280.87311478,277.233405369,274.941189988,272.83988749,272.190909526,271.660292566
2018-07-31,18.0947864895,19.0724843355,20.6891115817,18.240252475,7.80970695042,7.79489083636,7.79270035956,283.623633658,280.381518619,277.013502763,274.862920372,272.844952612,272.204068653,271.679070425
2018-08-01,18.0940586637,19.0705460109,20.6854643575,18.2338600535,7.82107816842,7.7950774186,7.79275892441,282.072049475,279.557240963,276.770246007,274.983648476,272.926171805,272.2316827,271.700823153
2018-08-02,18.0953214487,19.069296279,20.6819797219,18.227574077,7.82968881423,7.79529683176,7.79282597104,281.717153997,279.19711378,276.630901569,275.011916843,272.960487812,272.262114746,271.724930715
2018-08-03,18.0971819736,19.0684753909,20.678715387,18.221376384,7.83521479338,7.79550607658,7.79289914376,281.853955731,279.194169291,276.609378109,275.010642846,272.976992484,272.289272439,271.750320265
2018-08-04,18.0990340066,19.0677988777,20.675661765,18.2149469832,7.83914176084,7.79569138447,7.79297293057,282.092839087,279.321689201,276.663325453,275.037481862,272.987293045,272.311940942,271.77500123
2018-08-05,18.1016558472,19.0674978279,20.6728958928,18.2081767397,7.84206776866,7.79585418689,7.79304416993,282.90811867,279.766842001,276.865929636,275.132377791,272.994423067,272.330870432,271.79799845
2018-08-06,18.0980731286,19.0650500717,20.6697449,18.2012290734,7.84442919086,7.79600355201,7.79311304481,279.525068852,278.196997038,276.278092205,274.915299342,272.999932956,272.347482981,271.819495199
2018-08-07,18.0990173555,19.0639102613,20.6668607102,18.1941650933,7.84641766203,7.79614216826,7.79317951084,279.302442013,277.697717666,275.929514602,274.726469615,273.004412314,272.362294102,271.839586287
2018-08-08,18.1016125753,19.0635598601,20.6642562526,18.1869344751,7.84815689696,7.79627220295,7.7932437028,280.613173504,278.202264037,276.039829189,274.731581143,273.008208249,272.375687974,271.858408491
2018-08-09,18.1044300251,19.0635386785,20.6619042156,18.1794892587,7.84969640701,7.79639527529,7.79330581783,281.961071989,278.987276713,276.383906935,274.876716798,273.011491367,272.387941807,271.876101666
2018-08-10,18.105346353,19.0630492768,20.6595950085,18.1718270637,7.85105844265,7.79651255013,7.7933660572,282.065808917,279.243324331,276.57972778,274.993161988,273.014357764,272.399254277,271.892792502
2018-08-11,18.1036613766,19.061491883,20.6571290512,18.1640034907,7.85228930327,7.79662495006,7.79342460986,280.381518568,278.484245864,276.326993799,274.918162224,273.016911709,272.409778175,271.908592003
2018-08-12,18.1050867726,19.060897052,20.654787838,18.156006833,7.85341806078,7.79673321554,7.79348164745,280.95282834,278.587874908,276.312285075,274.898504003,273.019221984,272.419633023,271.92359627
2018-08-13,18.1056909099,19.0602728856,20.6524842391,18.1478408517,7.85446233487,7.79683793299,7.79353732207,280.970787364,278.615166048,276.318595775,274.899189393,273.021333572,272.428912439,271.937887831
2018-08-14,18.1053995736,19.0593566412,20.6501679288,18.1395380724,7.85544647415,7.79693959746,7.79359176893,280.349669235,278.31198335,276.196637586,274.851116911,273.023292401,272.437693053,271.951537925
2018-08-15,18.105777566,19.0586513806,20.6478997512,18.1311106052,7.85638749194,7.79703862811,7.79364510852,280.26250053,278.192571857,276.117981444,274.809858158,273.025131373,272.446038035,271.964608339
2018-08-16,18.1037379747,19.0571280319,20.6455906534,18.1226983322,7.85734108508,7.79713548907,7.7936974575,277.632400202,276.844726265,275.542301214,274.562365685,273.026922129,272.454008608,271.977155033
2018-08-17,18.1067600085,19.0572287744,20.6434451448,18.1141629668,7.85827777481,7.79723047821,7.79374891758,280.334674549,277.847300317,275.805616157,274.617263066,273.02864105,272.461647543,271.989226203
2018-08-18,18.1085998916,19.0574482389,20.6413925965,18.1054713403,7.85915692791,7.7973237031,7.79379956479,281.472889593,278.646567369,276.192695779,274.792093777,273.030249558,272.468979349,272.000860619
2018-08-19,18.1086547222,19.0571159342,20.6393329647,18.0966331883,7.859974611,7.79741522275,7.79384945459,281.358997656,278.803329246,276.361491444,274.904797215,273.031747497,272.476023009,272.012089723
2018-08-20,18.1061812381,19.0556515218,20.6371264497,18.087735896,7.86078237974,7.79750522526,7.79389864096,279.161608797,277.764731252,275.98726198,274.776965057,273.033192408,272.482805791,272.022942494
2018-08-21,18.1067724979,19.0550617374,20.6350352391,18.0787733333,7.86160013294,7.79759393861,7.79394718135,279.477363608,277.667972382,275.857317488,274.695706782,273.034609983,272.489355887,272.033446735
2018-08-22,18.1072429159,19.0546179627,20.6330004063,18.0697378554,7.86242590462,7.79768154425,7.79399513144,279.714338322,277.747406567,275.85177621,274.67591942,273.036001862,272.495696133,272.043628069
2018-08-23,18.1075513694,19.0541828774,20.6310002382,18.0606318491,7.86325504865,7.797768169,7.79404254067,279.839253285,277.823669998,275.879092354,274.683981025,273.03736551,272.501843947,272.053509199
2018-08-24,18.1057577549,19.0530136032,20.6289710098,18.0515706177,7.86411845106,7.79785399137,7.79408945861,277.690142882,276.769082641,275.451380916,274.507570915,273.038731704,272.507819167,272.063111461
2018-08-25,18.1085190202,19.0532253187,20.6270588367,18.0424034124,7.8649875745,7.79793909134,7.79413592698,280.393586233,277.851805766,275.788033894,274.609509709,273.040075489,272.513633649,272.07245333
2018-08-26,18.1074436779,19.0525640197,20.6251309246,18.0332145876,7.86586276338,7.79802352272,7.79418197973,279.417486161,277.622521347,275.773658782,274.627470631,273.041397131,272.519296791,272.081550678
2018-08-27,18.1104397185,19.0530332687,20.6233499271,18.0239107283,7.86672710395,7.7981072892,7.79422764159,281.693784334,278.714856272,276.226456278,274.82379736,273.042682098,272.524814173,272.09041671
2018-08-28,18.1119207006,19.0533673642,20.62166436,18.0144998138,7.867585259,7.79819040655,7.79427293227,282.646312424,279.471609168,276.659142654,275.053237413,273.043935093,272.530191884,272.09906296
2018-08-29,18.1105048249,19.0526206707,20.6198415846,18.0050085746,7.86848323467,7.79827301664,7.79431787893,281.80744014,279.267662413,276.698905953,275.126092686,273.04519744,272.535443648,272.107501745
2018-08-30,18.1079747691,19.0511616598,20.6178550679,17.9954784745,7.86947994623,7.79835540567,7.79436252603,280.001080545,278.335875685,276.337356081,274.993620842,273.046521158,272.540591298,272.115747901
2018-08-31,18.1074063073,19.0502476432,20.6159505675,17.9859296186,7.87061714065,7.7984379219,7.79440693456,279.515509036,277.860452342,276.051601676,274.844271584,273.047941211,272.545659073,272.123818434
2018-09-01,18.1070888996,19.04951751,20.6141113236,17.9763667463,7.87194567584,7.79852096574,7.79445118022,279.226893423,277.579898468,275.8556764,274.727434771,273.04949587,272.550672786,272.131732012
2018-09-02,18.1071485897,19.0489475569,20.6123234487,17.9667860381,7.87364189677,7.79860528455,7.79449537714,279.29778693,277.529474247,275.777001119,274.667193774,273.05131754,272.555676996,272.139512974
2018-09-03,18.1088836741,19.0489561697,20.6106389135,17.9571351357,8.01502352275,7.79884211241,7.79455206231,280.763126309,278.254539099,276.08209127,274.831830192,273.100075639,272.569285149,272.149315914
2018-09-04,18.1059027525,19.0476382813,20.6088315089,17.9475277956,8.33056805356,7.7991525195,7.79462091904,278.025717896,277.209939224,275.825210301,274.834767875,273.128727249,272.586183347,272.160964712
2018-09-05,18.104902445,19.0465724032,20.6070587457,17.9381255064,8.64377519378,7.79947107006,7.79470115162,275.875367832,275.786774248,275.151192989,274.540803521,273.141557472,272.602508661,272.174192255
2018-09-06,18.105365864,19.046058631,20.6053657295,17.9290003602,8.87546444784,7.79975618263,7.79478501157,277.2150521,275.994451715,274.99850005,274.370058743,273.148374732,272.616320325,272.187635794
