	Soil moisture at - 0.04 m (%)	Soil moisture at - 0.1 m (%)	Soil moisture at - 0.2 m (%)	Soil moisture at - 0.4 m (%)	Soil moisture at - 0.8 m (%)	Soil moisture at - 1.2 m (%)	Soil moisture at - 1.6 m (%)	Soil temperature at - 0.00 m (°C)	Soil temperature at - 0.04 m (°C)	Soil temperature at - 0.1 m (°C)	Soil temperature at - 0.2 m (°C)	Soil temperature at - 0.4 m (°C)	Soil temperature at - 0.8 m (°C)	Soil temperature at - 1.2 m (°C)	Soil temperature at - 1.6 m (°C)
99	8.96031076388889	9.358177083333333	9.776041666666666	9.821961805555555	5.6544027777777774	3.5945746527777773	4.8902552083333335	-3.763237847222222	-5.1530225694444445	-4.654074652777778	-4.935604166666667	-5.399515625	-5.751637152777778	-5.959607638888889	-5.866723958333333
100	9.031315972222222	9.434947916666667	9.843368055555556	9.887760416666666	5.680470486111111	3.6071319444444443	4.905005208333334	-3.5654513888888886	-4.807052083333334	-4.289199652777778	-4.648956597222222	-5.156963541666666	-5.565821180555555	-5.843373263888889	-5.775946180555556
101	9.072807291666667	9.481996527777778	9.888940972222223	9.933559027777779	5.707277777777778	3.6200590277777778	4.913574652777777	-3.7327447916666667	-4.8631319444444445	-4.330989583333333	-4.589625	-5.008329861111111	-5.397730902777778	-5.722725694444445	-5.680796875
102	9.140821180555555	9.546006944444445	9.941041666666667	9.966024305555555	5.727647569444445	3.633	4.9261076388888885	-4.801059027777778	-4.840432291666667	-4.2598819444444445	-4.490418402777777	-4.9096874999999995	-5.280355902777778	-5.608050347222222	-5.584887152777778
103	9.082840277777779	9.540555555555555	9.955746527777778	10.016579861111111	5.7486371527777775	3.6448680555555555	4.943491319444444	-4.401392361111111	-4.984734375	-4.317402777777778	-4.503892361111111	-4.830416666666666	-5.176015625	-5.490644097222222	-5.491543402777777
104	9.061965277777778	9.508697916666668	9.932725694444445	10.031736111111112	5.764972222222222	3.656265625	4.955852430555556	-4.552163194444445	-4.9964513888888895	-4.306465277777778	-4.501217013888889	-4.788345486111111	-5.093477430555556	-5.371229166666667	-5.404729166666667
105	9.043951388888889	9.494427083333333	9.939166666666667	10.032690972222223	5.779475694444445	3.6673559027777776	4.963170138888889	-4.20907986111111	-5.030619791666667	-4.3139947916666666	-4.494802083333333	-4.752397569444445	-5.027923611111111	-5.225822916666667	-5.3224479166666665
106	8.9963125	9.457222222222223	9.915694444444444	10.030989583333334	5.790744791666667	3.6774184027777777	4.973277777777778	-4.539524305555556	-5.239204861111111	-4.486600694444444	-4.590487847222223	-4.752449652777778	-4.9736215277777776	-4.742350694444444	-5.2473020833333335
107	8.892703125	9.371788194444445	9.836197916666666	9.983281250000001	5.796960069444444	3.685600694444444	4.984506944444444	-4.7751423611111115	-5.5369600694444445	-4.7774149305555556	-4.809822916666667	-4.836553819444444	-4.958387152777778	-5.056501736111111	-5.17840625
108	8.970930555555556	9.420763888888889	9.856336805555555	9.968541666666667	5.791597222222222	3.691642361111111	4.998567708333334	-3.6886284722222222	-5.007800347222222	-4.407055555555556	-4.634416666666667	-4.836196180555556	-4.971164930555556	-4.319962776806527	-5.119282986111111
109	9.162118055555556	9.606510416666666	10.017760416666668	10.039565972222222	5.8055746527777785	3.694984375	5.018118055555555	-3.2156024305555557	-4.303583333333333	-3.7069427083333335	-4.065067708333333	-4.569498263888889	-4.893894097222223	-2.1373055555555553	-5.073597222222222
110	9.192482638888889	9.643697916666667	10.07234375	10.145138888888889	5.832574652777778	3.702230902777778	5.025548611111111	-3.5798506944444446	-4.519296875	-3.797482638888889	-4.051468750000001	-4.389729166666667	-4.741788194444444	-4.932359375000001	-5.0214131944444444
111	9.33013888888889	9.762152777777777	10.166163194444444	10.20298611111111	5.852815972222222	3.7116458333333333	5.022532986111111	-2.9926354166666664	-4.121036458333333	-3.507888888888889	-3.866878472222222	-4.281873263888889	-4.633536458333333	-4.8447812500000005	-4.963567708333333
112	9.668784722222222	10.024565972222224	10.316788194444445	10.315920138888888	5.8786579861111115	3.7214600694444444	5.029102430555556	-2.6420173611111113	-3.7059739583333333	-3.1129670138888885	-3.404369791666667	-3.9986111111111113	-4.505236111111111	-4.748842013888889	-4.892324652777778
113	9.912083333333333	10.261909722222223	10.496892361111112	10.42564236111111	5.916578125	3.733175347222222	5.035574652777778	-2.3192777777777778	-3.5646788194444445	-2.9308385416666667	-3.248828125	-3.805638888888889	-4.332970486111111	-4.802932291666666	-4.818411458333333
114	10.010364583333333	10.348454861111112	10.609201388888888	10.497118055555555	5.951576388888889	3.7474253472222223	5.048864583333334	-1.9652447916666667	-3.1924913194444446	-2.6294513888888886	-3.0107187499999997	-3.632901041666667	-4.184407986111111	-4.698524305555555	-4.742289930555556
115	10.063975694444444	10.433090277777778	10.717118055555556	10.576076388888888	5.986170138888889	3.761107638888889	5.065019097222223	-1.3860277777777776	-3.1155572916666667	-2.5017812499999996	-2.8546059027777777	-3.4509913194444444	-4.024852430555556	-4.589810763888888	-4.656381944444444
116	10.106996527777778	10.491701388888888	10.774340277777778	10.647604166666667	6.018012152777778	3.7766562500000003	5.0772378472222215	-1.9306822916666666	-3.2045902777777777	-2.5319322916666667	-2.830142361111111	-3.329282986111111	-3.8765190972222223	-4.477026041666667	-4.565532986111111
117	10.165260416666666	10.509583333333333	10.835295138888888	10.670260416666666	6.042696180555556	3.7899809027777778	5.097746527777778	-1.9425989583333334	-3.2755190972222223	-2.596604166666667	-2.8717395833333335	-3.2846354166666667	-3.771085069444444	-4.368322916666667	-4.472916666666666
118	10.289600694444445	10.596857638888888	10.918194444444445	10.688368055555555	6.063166666666667	3.8027065972222225	5.1200399305555555	-2.1332604166666664	-3.252	-2.579748263888889	-2.8646284722222224	-3.255050347222222	-3.6988524305555557	-4.271944444444445	-4.382588541666667
119	10.398194444444446	10.68373263888889	10.97486111111111	10.750642361111112	6.079055555555556	3.81603125	5.134414930555556	-1.5922256944444444	-2.8919027777777777	-2.2915034722222223	-2.6748350694444443	-3.177864583333333	-3.636310763888889	-4.190265625	-4.2906128472222225
120	10.413315972222222	10.724427083333333	11.016649305555555	10.809340277777778	6.096647569444444	3.8257777777777777	5.147475694444445	-1.5380833333333332	-2.753763888888889	-2.1267343750000003	-2.5295086805555558	-3.048673611111111	-3.5457222222222224	-4.114482638888889	-4.221100694444445
121	10.429600694444446	10.73984375	11.03345486111111	10.837864583333333	6.114173611111111	3.8360694444444445	5.149111111111111	-1.3475000000000001	-2.5156024305555555	-1.9779097222222222	-2.403755208333333	-2.929439236111111	-3.4433038194444445	-4.036784722222222	-4.152541666666667
122	10.544409722222222	10.846215277777778	11.093923611111112	10.893368055555555	6.218432291666666	3.850467013888889	5.804208333333333	-0.9914809027777779	-2.160192708333333	-1.6181336805555555	-2.1258993055555555	-2.7478975694444445	-3.21828125	-3.9319739583333337	-3.9154288194444447
123	10.719652777777778	11.00828125	11.256927083333334	11.0525	6.444411458333333	3.8904131944444447	6.586609375000001	-0.5445868055555556	-1.8622881944444445	-1.351654513888889	-1.8174479166666666	-2.451355902777778	-2.9453715277777777	-3.6593958333333334	-3.5649565972222224
124	10.910434027777777	11.166319444444445	11.3990625	11.131145833333333	6.435953124999999	3.893954861111111	5.713532986111111	-0.5339045138888888	-1.8085972222222222	-1.1870034722222222	-1.7001840277777778	-2.3538229166666667	-2.966621527777778	-3.6760607638888887	-3.827317708333333
125	11.000850694444445	11.25765625	11.493784722222223	11.17217013888889	6.453940972222222	3.9019461805555555	5.709229166666667	-0.9572430555555556	-1.9690815972222222	-1.2468315972222224	-1.7100538194444443	-2.2815243055555556	-2.893923611111111	-3.6329131944444444	-3.7967065972222223
126	11.01140625	11.296475694444444	11.528177083333333	11.237065972222222	6.472336805555555	3.913444444444444	5.718060763888889	-0.9224982638888888	-2.0001371527777776	-1.3188975694444445	-1.7311944444444443	-2.2610381944444446	-2.8287274305555554	-3.561357638888889	-3.734034722222222
127	11.040208333333334	11.317065972222222	11.546041666666667	11.264565972222222	6.489135416666667	3.9255364583333336	5.72884375	-0.9206614583333332	-1.9955868055555555	-1.2942760416666665	-1.682967013888889	-2.2164270833333335	-2.7753836805555556	-3.4907777777777778	-3.6662256944444445
128	11.095729166666667	11.373836805555555	11.58795138888889	11.306788194444444	6.50613888888889	3.9366979166666667	5.740730902777778	-1.0993541666666666	-2.126104166666667	-1.362234375	-1.7249444444444446	-2.189053819444444	-2.7177690972222224	-3.4238524305555553	-3.6002517361111113
129	11.204374999999999	11.458784722222223	11.670034722222223	11.366249999999999	6.5222517361111105	3.9476770833333337	5.7536909722222225	-0.7371388888888889	-2.085602430555556	-1.3492725694444445	-1.7300208333333333	-2.178295138888889	-2.674916666666667	-3.3605590277777777	-3.536522569444444
130	11.317048611111112	11.528055555555556	11.736597222222223	11.391336805555556	6.539864583333333	3.9592916666666667	5.764788194444445	-0.31796006944444444	-1.9439027777777778	-1.2731753472222223	-1.6628715277777777	-2.1324479166666666	-2.630052083333333	-3.302567708333333	-3.4753906249999997
131	11.364635416666667	11.535920138888889	11.75920138888889	11.411822916666667	6.557987847222222	3.969223958333333	5.776005208333333	-0.5707118055555553	-1.934376736111111	-1.3102447916666666	-1.6424652777777777	-2.073762152777778	-2.570267361111111	-3.2453038194444446	-3.4169895833333332
132	11.48814236111111	11.600868055555555	11.854704861111111	11.500607638888889	6.592394097222222	3.9815642361111108	5.785392361111111	-0.5782465277777779	-1.7495833333333333	-1.1932951388888888	-1.521361111111111	-1.9522413194444443	-2.276730902777778	-3.1552239583333335	-3.3522986111111113
133	11.963506944444445	11.994409722222223	12.215902777777778	11.722916666666666	6.687732638888889	3.9993854166666667	5.799190972222222	-0.5344583333333334	-1.431060763888889	-0.9414947916666667	-1.1693107638888889	-1.7024895833333331	-2.176125	-3.0683177083333333	-3.260375
134	12.311232638888889	12.365729166666666	12.497604166666665	11.850902777777778	6.716397569444444	4.010864583333333	5.8125503472222215	-0.5277829861111111	-1.3512604166666666	-0.8015989583333334	-1.0522690972222222	-1.6309409722222221	-2.222472222222222	-3.13875	-3.200210069444444
135	12.431875	12.512239583333333	12.511875	11.898836805555554	6.734170138888889	4.027364583333333	5.8331180555555555	0.1905260416666667	-1.19378125	-0.6562951388888889	-0.9853715277777778	-1.5658958333333333	-2.163348958333333	-2.9370086805555555	-3.1167951388888886
136	12.560625	12.581458333333334	12.613246527777777	11.953940972222222	6.752032986111111	4.036432291666666	5.8421232638888885	-0.20966493055555555	-1.1554756944444444	-0.5926111111111111	-0.9233541666666667	-1.5025850694444445	-2.096703125	-2.777840277777778	-3.070487847222222
137	12.827291666666667	12.704374999999999	12.749409722222222	12.022934027777778	6.774052083333333	4.049173611111112	5.854791666666666	0.3783732638888889	-1.039717013888889	-0.5489357638888889	-0.8662986111111111	-1.4365069444444445	-2.027730902777778	-2.8046024305555557	-3.0153003472222224
138	13.123454861111112	12.960902777777779	12.824114583333333	12.08420138888889	6.796605902777778	4.09509375	7.497934027777777	-0.05599652777777778	-1.046654513888889	-0.5112430555555556	-0.8150850694444445	-1.3774184027777778	-1.960296875	-2.650223958333333	-2.700715277777778
139	13.511319444444446	13.270225694444445	12.924878472222222	12.150190972222223	7.4316458333333335	7.833321180555555	9.123750000000001	1.63546875	-0.8377291666666666	-0.4238697916666667	-0.6959843749999999	-1.2711440972222223	-1.7987274305555556	-1.9359756944444444	-2.1061666666666667
140	13.96314236111111	13.515173611111111	13.088020833333333	12.350642361111111	10.024555555555557	12.501947916666666	6.921989583333334	0.5103645833333332	-0.9944149305555555	-0.297421875	-0.5608802083333333	-1.0747291666666667	-1.2967569444444444	-1.7515972222222222	-2.1963784722222224
141	14.483211805555555	13.891302083333333	13.30402777777778	12.700243055555555	9.056069444444445	8.898864583333333	6.865293402777778	-0.26620312500000004	-0.9684114583333333	-0.29451215277777776	-0.5754097222222223	-0.9777430555555555	-1.2435017361111111	-1.7375572916666666	-2.2117239583333337
142	14.753125	14.07265625	13.483090277777777	12.795677083333334	8.738720486111111	5.799994791666666	6.840675347222222	-0.33546180555555555	-0.9694045138888889	-0.2892760416666667	-0.5534548611111111	-0.93890625	-1.2342847222222222	-1.7165677083333333	-2.212284722222222
143	14.953628472222222	14.25154513888889	13.621354166666666	12.905868055555556	8.57387673611111	5.520149305555556	6.8308437500000005	0.17814756944444443	-0.9557777777777777	-0.2848194444444444	-0.5361215277777778	-0.9115503472222222	-1.2178125	-1.7392847222222223	-2.202310763888889
144	15.141961805555555	14.414600694444445	13.739913194444444	12.941180555555555	8.399182291666667	5.444909722222222	6.8285	1.2621875	-0.8757673611111111	-0.24618055555555557	-0.5234236111111111	-0.8897934027777777	-1.2055642361111112	-1.7766406249999998	-2.189840277777778
145	15.403454861111111	14.577777777777778	13.864947916666667	12.977899305555557	8.263041666666666	5.410180555555556	6.82890625	0.0490694444444445	-0.9443489583333333	-0.16352604166666665	-0.5096180555555556	-0.8733732638888889	-1.196076388888889	-1.8043177083333333	-2.177550347222222
146	15.598420138888889	14.725902777777778	13.961145833333333	13.012621527777778	8.153822916666666	5.389805555555555	6.830967013888889	-0.5885208333333334	-0.9496614583333334	-0.1482534722222222	-0.4958107638888889	-0.8569496527777778	-1.1893506944444443	-1.8179305555555554	-2.164064236111111
147	15.90982638888889	14.819201388888889	14.013645833333333	13.0525	8.065265625	5.375809027777778	6.833157986111111	0.062411458333333336	-0.9307204861111111	-0.14837847222222222	-0.48550173611111114	-0.8428142361111111	-1.1861388888888889	-1.8249756944444444	-2.149829861111111
148	17.999774305555555	15.087326388888888	14.089288194444444	13.086475694444445	8.001770833333333	5.3660902777777775	6.837336805555555	1.5979618055555556	-0.7370121527777778	-0.13730729166666666	-0.47573611111111114	-0.8306597222222222	-1.1777326388888887	-1.7121874999999998	-2.1321684027777774
149	21.676197916666666	15.85670138888889	14.21861111111111	13.115798611111112	7.962838541666667	5.359527777777778	6.838586805555556	0.8663159722222223	-0.6328385416666666	-0.113140625	-0.4648402777777778	-0.8191840277777778	-1.1699392361111112	-1.7627256944444443	-2.1163125000000003
150	23.6234375	17.085868055555554	14.364149305555555	13.145190972222222	7.935927083333333	5.353598958333333	6.842236111111111	1.2150416666666666	-0.3390225694444445	-0.08643055555555554	-0.45629861111111114	-0.8098194444444444	-1.1648628472222222	-1.787454861111111	-2.102423611111111
151	28.41989583333333	21.38612847222222	14.594322916666666	13.175503472222223	7.917828125	5.358953125	6.934003472222223	0.7321475694444444	-0.4653871527777778	-0.016982638888888887	-0.45099652777777777	-0.7962829861111111	-1.1532222222222224	-1.750015625	-2.028842013888889
152	28.77885416666667	23.651979166666667	14.899027777777778	13.20907986111111	7.9069618055555555	5.791814236111111	7.173664930555557	2.0957274305555558	0.39458159722222225	0.2785920138888889	-0.45857465277777776	-0.7687204861111111	-1.086185763888889	-1.0976597222222222	-1.8552725694444445
153	29.915746527777777	28.31173611111111	15.379565972222222	13.249618055555555	7.910678819444445	8.819824652777777	7.161425347222222	0.6917083333333334	-0.3631770833333333	0.09400868055555556	-0.44936458333333335	-0.7518697916666667	-1.0469774305555557	-1.3708350694444444	-1.8734722222222222
154	32.721684027777776	28.46189236111111	15.895989583333332	13.299288194444443	7.94284375	12.038086805555556	7.685276041666667	0.7102065972222221	-0.4132604166666667	0.035203124999999974	-0.4159704861111111	-0.734328125	-1.0332864583333334	-1.3022065972222223	-1.7703975694444445
155	34.90682291666666	29.57201388888889	16.25576388888889	13.366840277777778	8.47915451388889	11.634102430555556	13.363486111111111	0.19468402777777777	-0.6891892361111112	0.06544965277777776	-0.37616319444444446	-0.712515625	-0.9032951388888888	-0.916109375	-1.2532135416666665
156	34.790173611111115	29.81175347222222	16.69496527777778	13.469670138888889	10.021980902777777	9.727814236111112	9.757144097222223	2.1442031249999998	0.4425034722222223	0.5235434027777778	-0.36929687499999997	-0.6843194444444444	-0.8006493055555556	-0.9086857638888889	-1.3421440972222223
157	34.76215277777777	31.744131944444444	17.676493055555554	13.615677083333333	10.639401041666666	10.550743055555555	8.445074652777778	0.8601736111111111	-0.059614583333333304	0.4376024305555556	-0.3862065972222222	-0.6574583333333333	-0.68815625	-0.9108055555555555	-1.406295138888889
158	34.81144097222222	34.99050347222222	17.93486111111111	13.907795138888888	14.223137152777777	10.164652777777778	8.365958333333333	1.8213663194444443	0.39259027777777783	0.36878472222222214	-0.4434670138888889	-0.6085034722222222	-0.5359114583333333	-0.88015625	-1.4433020833333332
159	37.24489583333333	35.44065972222222	18.32673611111111	14.263593749999998	13.991777777777779	9.55095138888889	8.329543402777778	2.059397569444444	0.6225104166666668	0.4864270833333333	-0.3214045138888889	-0.5506927083333333	-0.538734375	-0.8014201388888889	-1.4524809027777776
160	40.24967013888889	35.216562499999995	19.53267361111111	14.49201388888889	13.646387152777779	8.883782986111111	9.25559375	2.2592638888888885	0.842782986111111	0.6490225694444445	-0.2056232638888889	-0.5123732638888888	-0.5336736111111111	-0.8524166666666667	-1.3717170138888888
161	40.48189236111111	37.43654513888889	22.17078125	14.683159722222223	13.45795138888889	8.576800347222221	13.721475694444443	2.205519097222222	0.85259375	0.7535972222222223	-0.13900694444444445	-0.5049861111111111	-0.5347916666666667	-0.7313125	-0.984215277777778
162	40.69151041666667	41.11185763888889	27.460677083333334	14.878142361111111	13.147725694444443	16.87111111111111	10.621215277777779	1.4598541666666667	0.46669444444444436	0.6872690972222222	-0.0745295138888889	-0.4995694444444444	-0.5287621527777778	-0.6544444444444444	-1.1231458333333335
163	40.2603125	41.27199652777777	27.97763888888889	15.072534722222223	12.638977430555556	17.14515625	9.196961805555556	4.408194444444445	2.196097222222222	1.72890625	0.26335416666666667	-0.4838680555555555	-0.47499652777777773	-0.6889097222222222	-1.1770173611111112
164	39.47213541666667	40.082256944444445	27.635572916666668	15.292430555555555	12.081991319444445	16.793211805555554	9.11060763888889	4.6015138888888885	2.5272065972222224	2.222685763888889	0.5693125	-0.48946875	-0.45480208333333333	-0.7858836805555556	-1.227732638888889
165	39.116475694444446	39.54217013888889	28.02829861111111	15.862690972222222	11.623378472222223	16.144236111111113	9.071319444444445	2.510935763888889	1.576796875	1.8400885416666668	0.5681579861111111	-0.5053055555555556	-0.4607291666666667	-0.9001163194444445	-1.3029565972222221
166	38.32017001915709	38.67012212643678	28.540697318007666	17.0965	11.54264212164751	15.071576867816093	9.054654094827587	1.5093609794061302	0.5844425047892721	1.024100909961686	0.14513105842911878	-0.4684077825670498	-0.4376565014367816	-0.8838481920498085	-1.3132633500957855
167	38.453524669774666	38.86538291569541	29.90434574106449	18.08215132090132	11.495290015540016	13.43431283993784	9.051449592074592	3.8891400543900545	1.8920038243006991	1.6677677131895883	0.30614421862859365	-0.43117290695415694	-0.4052796352952603	-0.8770426014957264	-1.3176325150543902
168	38.2434375	38.76185763888889	30.871197916666667	19.943645833333335	11.403171875	11.002760416666666	9.090746527777778	4.736104166666667	2.707704861111111	2.4128680555555557	0.847375	-0.3952013888888889	-0.26628819444444446	-0.8477239583333334	-1.258454861111111
169	38.319010416666664	38.77565972222222	31.215260416666666	22.30355902777778	11.325899305555556	9.593559027777777	9.11748263888889	4.315489583333333	2.8615069444444443	2.6991197916666665	1.1986875	-0.38367534722222224	-0.2322291666666667	-0.7520868055555555	-1.118671875
170	38.120434027777776	38.52534722222222	34.18043402777778	24.978125	11.261513888888889	9.394496527777777	9.182986111111111	5.751210069444444	3.7954670138888886	3.313890625	1.5155	-0.25794097222222223	-0.24665277777777775	-0.7078940972222223	-1.0944357638888889
171	38.87916666666667	38.822413194444444	37.663923611111116	26.306562500000002	11.211909722222222	9.31296875	9.271197916666667	5.598281249999999	4.149416666666667	3.8548350694444444	2.25721875	0.04646701388888885	-0.23857118055555554	-0.5970954861111111	-1.0498559027777778
172	38.43482638888889	38.48243055555555	37.60003472222222	25.97392361111111	11.176583333333333	9.273506944444446	9.326909722222222	6.974798611111112	5.135565972222222	4.541147569444445	2.758626736111111	0.2667638888888889	-0.2678142361111111	-0.6461510416666667	-1.0308628472222223
173	37.62260416666667	37.26376736111111	36.50694444444444	26.115781249999998	11.157526041666666	9.252274305555556	9.362517361111111	6.984767361111111	5.453005208333334	5.01971875	3.5743836805555556	0.639796875	-0.22453298611111114	-0.6927760416666666	-0.8939704861111111
174	38.27765625	38.21800347222222	37.20092013888889	27.995069444444443	11.160729166666666	9.229461805555555	9.384965277777779	5.456491319444444	4.640677083333333	4.537717013888889	3.3973420138888892	0.850421875	-0.21246180555555555	-0.7090902777777778	-0.8710677083333332
175	38.347430555555555	38.34524305555556	37.25416666666667	30.643315972222222	13.853263888888888	9.21673611111111	9.398975694444445	5.543375	4.528078125	4.342211805555555	3.2332534722222226	0.8401163194444444	-0.1673489583333333	-0.7690017361111111	-0.8803836805555556
176	38.80159722222223	38.89510416666667	37.56314236111111	31.81845486111111	16.590572916666666	9.26359375	9.473524305555555	5.043649305555555	4.3019791666666665	4.281760416666667	3.4338194444444445	1.0657968750000002	-0.08142187499999998	-0.7402986111111112	-0.8003194444444445
177	38.55315972222222	38.67090277777778	37.34689236111111	31.787465277777777	16.485555555555557	9.32847222222222	9.71876736111111	5.8035781250000005	4.522704861111111	4.2246927083333325	3.303795138888889	1.119730902777778	-0.07069444444444443	-0.7058038194444445	-0.6598871527777778
178	37.45625	37.34135416666666	36.207743055555554	32.15329861111111	16.7	9.377309027777777	9.891510416666666	6.258133680555555	5.041821180555556	4.790493055555555	3.767463541666667	1.288484375	-0.041338541666666645	-0.6840069444444444	-0.5893402777777778
179	36.84526041666667	36.58953125	35.60633680555556	33.36208333333333	17.278697916666665	9.40595486111111	9.999010416666668	6.1337777777777776	4.889335069444445	4.793777777777778	3.860859375	1.5251527777777778	-0.04974131944444444	-0.6695746527777777	-0.5485920138888889
180	36.50730902777778	36.15866319444444	35.21355902777778	33.57503472222223	17.831336805555555	9.428472222222222	10.071145833333333	6.377496527777778	5.083876736111111	5.010744791666667	4.056498263888889	1.7812239583333331	-0.06006597222222223	-0.6646909722222222	-0.5256527777777779
181	35.95987847222222	35.660624999999996	34.54177083333333	33.30546875	17.89126736111111	9.446736111111111	10.112326388888889	6.4448993055555555	5.358920138888889	5.250819444444445	4.264907986111111	1.9635677083333334	-0.0013472222222222358	-0.6698472222222221	-0.5230434027777778
182	37.029704861111114	36.76880208333333	35.41373263888889	33.656215277777775	17.562048611111113	9.459444444444443	10.125329861111112	6.389963541666667	5.449435763888889	5.418993055555555	4.522845486111111	2.1658003472222225	0.1279826388888889	-0.6831076388888889	-0.5271770833333334
183	37.31887152777777	37.05361111111111	35.971180555555556	33.90711805555556	16.105381944444446	9.472361111111113	10.126597222222223	5.149413194444445	4.540520833333333	4.879333333333333	4.366517361111111	2.3376770833333333	0.2687847222222222	-0.7090052083333334	-0.5258385416666667
184	37.569392361111106	37.344843749999995	36.33847222222222	34.11800347222222	15.694027777777777	9.47984375	10.12361111111111	6.460921875	5.291034722222222	5.1598402777777785	4.315918402777777	2.2974131944444443	0.3885833333333333	-0.6831180555555556	-0.5173628472222223
185	37.0725	36.90385416666666	35.74711805555555	34.0740625	15.121701388888889	9.491423611111111	10.132569444444446	7.964626736111111	6.204164930555556	5.992994791666667	4.8710555555555555	2.516284722222222	0.505892361111111	-0.6003524305555555	-0.5134670138888889
186	36.803142361111114	36.697118055555556	35.32213541666667	33.87579861111111	14.688263888888889	9.525434027777777	10.2228125	8.635539930555556	7.201157986111111	6.998996527777778	5.743159722222222	3.052831597222222	0.7099739583333333	-0.5613697916666667	-0.4597118055555556
187	36.83402777777778	36.73880208333333	35.561562499999994	33.85324652777778	14.61637152777778	9.57845486111111	10.361927083333333	8.589192708333334	7.282883680555555	7.267467013888888	6.118791666666667	3.521154513888889	0.962859375	-0.40994097222222226	-0.3667222222222222
188	37.893819444444446	37.94138888888889	36.726093750000004	34.66368055555556	14.653836805555555	9.623090277777777	10.414322916666666	6.5845190972222225	6.02528125	6.5340625	5.8506197916666665	3.763232638888889	1.1632482638888888	-0.35958506944444446	-0.34406944444444443
189	38.081631944444446	38.076319444444444	37.181996527777784	34.89779513888889	14.866388888888888	9.666545138888889	10.466631944444444	4.799723958333334	4.698229166666667	5.3988506944444445	4.9622343749999995	3.548798611111111	1.2860434027777778	-0.34491840277777774	-0.2805625
190	38.26289930555556	38.15065972222222	37.07239583333333	34.85786458333334	14.836302083333333	9.69888888888889	10.558368055555555	7.485095486111111	6.084225694444445	6.073019097222222	5.05321875	3.2982725694444444	1.3073871527777778	-0.3169149305555556	-0.23524826388888892
191	38.23128472222223	38.28692708333333	36.90314236111111	34.92826388888889	20.600694444444443	9.74515625	10.652274305555554	6.649019097222222	6.156876736111111	6.535565972222223	5.648987847222222	3.6527447916666667	1.3889357638888888	-0.2951597222222222	-0.2157777777777778
192	37.88657986111111	37.83112847222222	36.526180555555555	34.70532986111111	15.528958333333334	9.802239583333334	10.773784722222222	5.6667274305555555	5.1932986111111115	5.728628472222223	5.137079861111111	3.678925347222222	1.5167743055555556	-0.2723315972222222	-0.18741319444444443
193	37.601961805555554	37.59972222222222	36.37897569444445	34.513020833333336	15.233784722222222	9.844461805555556	10.831440972222222	7.091347222222222	5.702682291666667	5.884484375	5.047204861111111	3.497387152777778	1.522609375	-0.22461458333333334	-0.17419618055555555
194	37.38550347222222	37.454791666666665	36.3440625	34.54651041666666	16.043524305555557	9.88095486111111	10.856336805555555	7.3084010416666665	6.3136753472222225	6.483060763888888	5.507467013888889	3.6274774305555555	1.5172499999999998	-0.20100520833333332	-0.1669201388888889
195	37.27376736111111	37.264375	36.18486111111111	34.49529513888889	16.344618055555557	9.91779513888889	10.87265625	6.019241319444444	5.278305555555556	5.876732638888889	5.286180555555556	3.7898090277777774	1.600611111111111	-0.18477430555555555	-0.15950520833333334
196	36.68652777777778	36.379618055555554	35.81135416666667	33.91746527777778	16.29126736111111	9.956111111111111	10.885017361111112	8.242973958333334	6.779217013888889	6.764140625	5.6374965277777775	3.773098958333333	1.7478090277777778	-0.16772569444444446	-0.14300868055555555
197	36.01324652777778	35.467656250000005	34.94236111111111	33.41954861111111	15.908854166666668	9.992899305555556	10.903420138888889	9.180348958333333	7.717609375	7.684508680555556	6.442680555555556	4.182590277777778	1.9175520833333333	-0.14867708333333335	-0.11194270833333334
198	36.10199652777778	35.52585069444444	34.63401041666667	33.051249999999996	15.731111111111112	10.03375	10.921041666666667	9.024262152777776	7.719515625	7.954112847222222	6.931868055555555	4.673017361111111	2.181413194444444	-0.1420034722222222	-0.10350347222222223
199	37.122256944444445	37.111545138888886	35.80996527777778	33.991961805555555	15.790260416666666	10.080399305555556	10.942222222222222	6.941649305555555	6.667697916666667	7.2964618055555555	6.661125	4.896234375000001	2.471684027777778	-0.13859375000000002	-0.0943125
200	36.51861111111111	36.238993055555554	35.880833333333335	34.05935763888888	15.915833333333333	10.146875000000001	10.987673611111111	9.168548611111111	7.526904513888889	7.5476302083333335	6.4980954861111115	4.77653125	2.6549392361111113	-0.1306701388888889	-0.07727777777777778
201	36.48288194444444	36.22682291666667	35.52265625	33.997569444444444	15.945902777777778	10.232743055555556	11.043090277777777	10.058835069444445	8.459980902777778	8.495293402777778	7.321967013888889	5.126486111111111	2.8017916666666665	-0.13147395833333334	-0.08276215277777778
202	37.25517361111111	37.007100694444446	35.84961805555555	33.94854166666667	15.793159722222223	10.308802083333333	11.113142361111112	8.026385416666667	7.529553819444445	8.166987847222222	7.452621527777778	5.5220312499999995	3.0636649305555554	-0.12312673611111111	-0.07407986111111112
203	37.555173611111115	37.38920138888889	36.65449652777778	34.38206597222222	15.847760416666667	10.340069444444444	11.203802083333333	8.853925347222223	7.864427083333333	8.0748125	7.126859375	5.432095486111111	3.2737899305555556	-0.108890625	-0.06051041666666668
