TIMESTAMP,air temperature [K],Soil temperature at - 0.00 m [K],Wind speed at 10 m (m/s),precipitation rain [m s^-1],Relative humidity at 5 m (%),Incoming shortwave radiation (W/m^2),precipitation snow [m SWE s^-1]_sd0.1,precipitation snow [m SWE s^-1]_sd0.2,precipitation snow [m SWE s^-1]_sd0.45,precipitation snow [m SWE s^-1]_sd0.04,precipitation snow [m SWE s^-1]_sd0.01
9,276.98101736111107,279.23315625,3.5874791666666663,1.3020833333333333e-08,0.7311553819444445,210.00506423611108,3.333043981481481e-08,6.666087962962962e-08,1.4998697916666666e-07,1.3332175925925926e-08,3.3330439814814816e-09
9,275.3422517361111,277.25898437499995,4.007621527777777,4.369212962962963e-08,0.8536743055555556,164.689203125,8.514467592592591e-08,1.7028935185185182e-07,3.8315104166666666e-07,3.405787037037037e-08,8.514467592592592e-09
9,273.2076041666666,275.54817013888885,4.062774305555555,1.5625e-08,0.8772022569444444,188.86110243055555,7.096643518518519e-08,1.4193287037037038e-07,3.193489583333333e-07,2.8386574074074075e-08,7.096643518518519e-09
9,275.1233159722222,275.7613645833333,3.5195659115190363,6.944444444444444e-09,0.6398083333333333,235.42854166666666,4.092881944444444e-08,8.185763888888888e-08,1.8417968749999998e-07,1.6371527777777777e-08,4.092881944444444e-09
9,275.9735729166666,276.3702517361111,3.9702968750000003,3.993055555555556e-08,0.6703052083333334,205.62718229166668,1.6733217592592593e-08,3.3466435185185185e-08,7.529947916666666e-08,6.693287037037036e-09,1.673321759259259e-09
9,275.400390625,276.37914930555553,2.820501736111111,4.4560185185185185e-08,0.7896013888888889,145.13627256944446,1.1637731481481481e-08,2.3275462962962962e-08,5.2369791666666666e-08,4.6550925925925925e-09,1.1637731481481481e-09
9,273.10541666666666,274.90646701388886,3.101670138888889,4.456018518518519e-08,0.8908362847222222,226.82469618055555,2.1374421296296296e-08,4.274884259259259e-08,9.618489583333333e-08,8.549768518518517e-09,2.1374421296296293e-09
9,274.9227569444444,276.0991649305555,4.107055555555556,5.497685185185186e-09,0.7591572916666667,242.96711458333334,1.3096064814814814e-08,2.6192129629629628e-08,5.893229166666666e-08,5.238425925925925e-09,1.3096064814814813e-09
9,275.7293194444444,277.2981493055555,4.181001736111111,1.0127314814814814e-08,0.7457251736111111,245.12126215277777,1.3177083333333333e-08,2.6354166666666667e-08,5.9296875e-08,5.270833333333333e-09,1.3177083333333333e-09
9,274.2891458333333,276.11519618055553,3.9201312875375374,3.674768518518519e-08,0.8183803819444445,214.29740972222223,1.320601851851852e-08,2.641203703703704e-08,5.9427083333333336e-08,5.282407407407407e-09,1.3206018518518518e-09
9,273.40814583333326,276.13721006944445,3.9596953616352204,3.414351851851852e-08,0.8926126736111111,188.4768784722222,2.5167824074074074e-08,5.033564814814815e-08,1.1325520833333333e-07,1.006712962962963e-08,2.5167824074074074e-09
9,273.0337725694444,275.04834374999996,3.2383179125816994,5.4108796296296293e-08,0.8683633680555556,205.388078125,4.1924189814814814e-08,8.384837962962963e-08,1.8865885416666667e-07,1.6769675925925926e-08,4.192418981481482e-09
9,273.1597986111111,276.05456076388884,3.378665081521739,4.861111111111111e-08,0.8982763888888889,208.13449131944446,2.265335648148148e-08,4.530671296296296e-08,1.0194010416666665e-07,9.061342592592592e-09,2.265335648148148e-09
9,272.79838541666663,274.98817881944444,3.0141791666666666,5.4108796296296293e-08,0.9365508680555557,132.53256770833332,2.9053819444444446e-08,5.810763888888889e-08,1.3074218749999999e-07,1.1621527777777778e-08,2.9053819444444444e-09
9,272.30510416666664,274.0214184027777,3.2437633165445665,2.4594907407407405e-08,0.9521453125,120.52199131944445,2.1137152777777778e-08,4.2274305555555556e-08,9.51171875e-08,8.454861111111111e-09,2.1137152777777777e-09
9,272.5282083333333,274.31876215277777,2.4758184523809526,1.5335648148148146e-08,0.9326598958333333,122.67938541666666,3.486111111111111e-08,6.972222222222222e-08,1.5687499999999998e-07,1.3944444444444446e-08,3.4861111111111114e-09
9,271.7330069444444,272.9704010416666,4.127628250591016,3.269675925925926e-08,0.8755545138888889,186.23701215277777,6.674189814814816e-08,1.3348379629629631e-07,3.0033854166666665e-07,2.669675925925926e-08,6.674189814814815e-09
9,272.2393246527778,273.17601388888886,3.762779513888889,9.54861111111111e-09,0.6932305555555556,224.92227777777777,5.322627314814815e-08,1.064525462962963e-07,2.3951822916666665e-07,2.129050925925926e-08,5.322627314814815e-09
9,272.8546857638889,274.34066493055553,3.6446111111111112,4.0509259259259254e-09,0.6486053819444444,250.91871527777778,2.066261574074074e-08,4.132523148148148e-08,9.298177083333333e-08,8.265046296296297e-09,2.0662615740740742e-09
9,273.02427777777774,275.1428315972222,3.6048385985883424,4.6296296296296295e-09,0.6865864583333333,236.63171527777777,1.7647569444444443e-08,3.5295138888888886e-08,7.941406249999999e-08,7.0590277777777774e-09,1.7647569444444444e-09
9,273.89156944444443,275.5776805555555,3.6807350694444443,8.101851851851853e-09,0.7304993055555555,234.57516319444446,1.1371527777777777e-08,2.2743055555555554e-08,5.1171875e-08,4.548611111111111e-09,1.1371527777777778e-09
9,273.41425694444445,274.7435277777778,3.979392361111111,2.604166666666667e-09,0.8392993055555555,143.35160243055554,9.924768518518518e-09,1.9849537037037035e-08,4.466145833333333e-08,3.969907407407408e-09,9.92476851851852e-10
9,273.06181076388884,274.50080902777773,3.1141819274475524,4.0798611111111114e-08,0.8443194444444444,170.21830208333333,1.6180555555555554e-08,3.236111111111111e-08,7.28125e-08,6.4722222222222226e-09,1.6180555555555556e-09
9,272.5791145833333,274.3252569444444,3.7448211805555554,1.7361111111111113e-09,0.727932986111111,197.85283680555554,2.6912615740740742e-08,5.3825231481481484e-08,1.2110677083333334e-07,1.0765046296296296e-08,2.691261574074074e-09
9,272.174546875,273.87833854166666,3.6201493055555556,1.1284722222222223e-08,0.6398439236111111,260.6930451388889,2.8020833333333332e-08,5.6041666666666664e-08,1.2609374999999998e-07,1.1208333333333333e-08,2.802083333333333e-09
9,273.2394409722222,273.951359375,4.280928819444445,0.0,0.5105104166666667,226.6840920138889,1.4227430555555556e-08,2.8454861111111113e-08,6.40234375e-08,5.6909722222222226e-09,1.4227430555555556e-09
9,273.74489236111106,274.3584618055555,3.961272569444444,5.787037037037037e-10,0.5141982638888889,253.64837500000002,1.3706597222222223e-08,2.7413194444444445e-08,6.16796875e-08,5.482638888888889e-09,1.3706597222222223e-09
9,272.93822048611105,274.49946874999995,4.514616319444444,0.0,0.6322979166666667,211.18290624999997,1.2459490740740741e-08,2.4918981481481483e-08,5.606770833333333e-08,4.983796296296296e-09,1.245949074074074e-09
10,272.3678732638889,274.0707222222222,4.700904513888888,1.0127314814814814e-08,0.6672543402777777,206.68863715277777,2.3049768518518518e-08,4.6099537037037036e-08,1.0372395833333333e-07,9.219907407407407e-09,2.3049768518518517e-09
10,272.2363836805555,273.77732986111107,4.665763888888889,1.5335648148148146e-08,0.6877789930555556,204.82138020833332,4.9444444444444446e-08,9.888888888888889e-08,2.225e-07,1.977777777777778e-08,4.944444444444445e-09
10,271.44227430555554,273.15147916666666,4.901542275200459,1.3888888888888889e-08,0.7886262152777778,146.91540277777779,5.8041087962962953e-08,1.1608217592592591e-07,2.6118489583333334e-07,2.3216435185185183e-08,5.804108796296296e-09
10,271.35961979166666,272.4419270833333,4.872017592592593,2.0254629629629627e-09,0.6679758680555555,267.4353107638889,3.168981481481481e-08,6.337962962962963e-08,1.4260416666666667e-07,1.2675925925925927e-08,3.1689814814814816e-09
10,272.1231892361111,272.36090972222223,4.520998675847458,2.3148148148148148e-09,0.61196875,205.90538368055556,1.5613425925925926e-08,3.122685185185185e-08,7.026041666666666e-08,6.24537037037037e-09,1.5613425925925926e-09
10,271.3763784722222,272.38124479166663,4.095186860380117,6.365740740740741e-09,0.6578383680555555,164.20738194444442,1.5326967592592593e-08,3.0653935185185186e-08,6.897135416666667e-08,6.130787037037037e-09,1.5326967592592593e-09
10,270.7730850694444,271.9563958333333,4.307380443295739,2.3148148148148148e-09,0.5796140624999999,213.489015625,1.4823495370370371e-08,2.9646990740740742e-08,6.670572916666666e-08,5.929398148148148e-09,1.482349537037037e-09
10,269.67993055555553,271.5366354166666,4.607653143274854,1.3888888888888889e-08,0.7327800347222222,135.57361979166666,2.122974537037037e-08,4.245949074074074e-08,9.553385416666666e-08,8.491898148148148e-09,2.122974537037037e-09
10,267.81602604166665,271.22973784722217,3.9071458333333333,6.944444444444445e-09,0.7445128472222222,166.9915017361111,3.621817129629629e-08,7.243634259259259e-08,1.629817708333333e-07,1.448726851851852e-08,3.62181712962963e-09
10,268.41628993055554,270.82181076388883,4.051357638888889,2.8935185185185185e-10,0.7027953125,195.31783680555554,4.0439814814814815e-08,8.087962962962963e-08,1.8197916666666666e-07,1.6175925925925928e-08,4.043981481481482e-09
10,268.4535954861111,271.0693993055555,3.451665702160494,6.944444444444444e-09,0.7296069444444444,170.76952083333333,3.619212962962963e-08,7.238425925925926e-08,1.6286458333333334e-07,1.4476851851851853e-08,3.6192129629629633e-09
10,268.7757135416666,271.2595868055555,4.785129697712419,2.8935185185185185e-10,0.6149956597222223,235.4410138888889,3.313368055555556e-08,6.626736111111111e-08,1.491015625e-07,1.3253472222222223e-08,3.313368055555556e-09
10,268.74564756944443,271.1571545138889,3.6943315972222224,0.0,0.6324600694444444,163.62503125,3.311921296296296e-08,6.623842592592592e-08,1.4903645833333333e-07,1.3247685185185185e-08,3.311921296296296e-09
10,268.65921875,272.0665243055555,3.2981614583333334,4.0509259259259254e-09,0.6906565972222223,219.85407118055556,3.654513888888889e-08,7.309027777777777e-08,1.64453125e-07,1.4618055555555554e-08,3.6545138888888886e-09
10,268.6561284722222,271.9794548611111,4.332006944444444,2.893518518518518e-09,0.7424201388888889,193.75895833333334,3.438657407407407e-08,6.877314814814814e-08,1.5473958333333332e-07,1.375462962962963e-08,3.4386574074074075e-09
10,267.70428993055555,271.4859739583333,4.728109375,4.0509259259259254e-09,0.7595746527777778,187.2804565972222,5.0387731481481484e-08,1.0077546296296297e-07,2.2674479166666667e-07,2.0155092592592595e-08,5.038773148148149e-09
