,tcs_temp,tcs_mois,tcd_temp,tcd_mois,af_temp,af_mois,auf_temp,auf_mois
0.04,0.21653756794624054,0.00766180847824701,-0.025774386111873816,0.002686389631496179,-0.012163815567239849,0.007279044163477639,-0.0197397254255066,0.021834187980297112
0.2,0.763180844463073,0.07185452624416008,-0.1145863405234085,-0.024780972442440766,-0.027725974010551997,-0.06183231486279507,-0.0851264765536036,0.05932628303063058
0.4,1.3185464929725144,0.001792209934711871,-0.16882423568294824,-0.057017298124963124,-0.044253193290792435,-0.002544003902097754,-0.16259648455014164,0.06792845914509159
0.8,1.222245899783671,-8.599552989086007,-0.157490332070414,0.6238936370610523,-0.019421398764081704,0.22221161788115043,-0.13482642295469768,1.4013743731701833
1.2,0.007123151388753742,1.9048990159451349,-0.08774065148306184,-0.12549397240951274,0.027759799121996675,-0.05426449276584661,0.06632730437362173,-0.2867336176803727
1.6,-1.5482543477930144,1.4811269668269686,-0.000330093491276111,-0.09315695996412324,0.08728137159099014,-0.04487466969901227,0.33029089089508307,-0.2268015362367216
