,air temperature [K],Soil temperature at - 0.00 m [K],Wind speed at 10 m (m/s),precipitation rain [m s^-1],Relative humidity at 5 m (%),Incoming shortwave radiation (W/m^2),precipitation snow [m SWE s^-1]_sd0.1,precipitation snow [m SWE s^-1]_sd0.2,precipitation snow [m SWE s^-1]_sd0.45,precipitation snow [m SWE s^-1]_sd0.04,precipitation snow [m SWE s^-1]_sd0.01
41,259.4036111111111,255.47084027777777,3.663854166666667,0.0,0.4403201388888888,203.97048611111111,1.0034722222222223e-08,2.0069444444444446e-08,4.5156250000000004e-08,4.0138888888888895e-09,1.0034722222222224e-09
42,262.1729027777778,256.89293749999996,3.9292430555555558,0.0,0.2944673611111111,208.7588888888889,1.0682870370370371e-08,2.1365740740740742e-08,4.807291666666667e-08,4.273148148148148e-09,1.068287037037037e-09
43,263.0861111111111,259.24297916666666,4.459152777777778,0.0,0.2832138888888889,148.8642986111111,6.215277777777778e-09,1.2430555555555555e-08,2.7968749999999997e-08,2.486111111111111e-09,6.215277777777778e-10
44,262.7780555555555,258.91796527777774,4.421944444444445,0.0,0.2812076388888889,171.98944444444444,3.9120370370370375e-09,7.824074074074075e-09,1.7604166666666668e-08,1.5648148148148149e-09,3.912037037037037e-10
45,264.8403333333333,262.79571527777773,8.166048611111112,0.0,0.22936458333333334,175.42525,9.886192129629629e-10,1.9772384259259257e-09,4.448786458333333e-09,3.9544768518518515e-10,9.886192129629629e-11
46,264.3869236111111,263.6212222222222,6.5859652777777775,0.0,0.3535284722222222,115.3140138888889,2.1180555555555554e-09,4.236111111111111e-09,9.53125e-09,8.472222222222222e-10,2.1180555555555556e-10
47,264.90507638888886,264.2275138888889,5.79,0.0,0.34326875,200.44731944444445,1.423611111111111e-09,2.847222222222222e-09,6.40625e-09,5.694444444444444e-10,1.423611111111111e-10
48,267.9043125,266.830375,7.255694444444444,0.0,0.19655819444444447,227.8323263888889,3.0671296296296296e-09,6.134259259259259e-09,1.3802083333333332e-08,1.226851851851852e-09,3.06712962962963e-10
49,269.44990277777777,268.73155555555553,4.650090277777778,0.0,0.18736805555555555,173.7388888888889,3.738425925925926e-09,7.476851851851852e-09,1.6822916666666666e-08,1.4953703703703703e-09,3.7384259259259257e-10
50,266.4498611111111,267.9739097222222,4.290472222222222,0.0,0.376975,125.16272222222223,1.6203703703703704e-09,3.2407407407407408e-09,7.291666666666667e-09,6.481481481481482e-10,1.6203703703703704e-10
51,256.86791666666664,264.0117708333333,5.0748750000000005,0.0,0.8324652777777777,160.9182152777778,2.5578703703703707e-09,5.1157407407407414e-09,1.1510416666666667e-08,1.0231481481481483e-09,2.557870370370371e-10
52,256.2539583333333,262.7963194444444,3.5423680555555555,1.1574074074074074e-09,0.828138888888889,173.09152083333333,9.74537037037037e-09,1.949074074074074e-08,4.385416666666667e-08,3.898148148148148e-09,9.74537037037037e-10
53,257.35951388888884,261.8152083333333,3.113472222222222,1.1574074074074074e-09,0.8342777777777778,160.44563888888888,1.7002314814814815e-08,3.400462962962963e-08,7.651041666666667e-08,6.800925925925926e-09,1.7002314814814815e-09
54,257.66124305555553,262.2272222222222,2.962625,1.1574074074074074e-09,0.811951388888889,124.54654861111112,3.380787037037037e-08,6.761574074074074e-08,1.5213541666666666e-07,1.3523148148148148e-08,3.380787037037037e-09
55,256.19326388888885,261.7953472222222,4.932902777777778,0.0,0.5613777777777778,231.9450486111111,3.6967592592592594e-08,7.393518518518519e-08,1.6635416666666668e-07,1.4787037037037039e-08,3.6967592592592597e-09
56,257.4807638888889,260.0298611111111,3.0413402777777776,0.0,0.37126875000000004,249.39549999999997,3.462962962962963e-08,6.925925925925926e-08,1.5583333333333333e-07,1.3851851851851851e-08,3.4629629629629628e-09
57,258.9038194444444,259.7983333333333,3.9433819444444445,0.0,0.4246493055555555,210.40097222222224,3.358796296296296e-08,6.717592592592592e-08,1.5114583333333332e-07,1.3435185185185186e-08,3.3587962962962964e-09
58,256.34208333333333,261.2757638888889,5.522625000000001,1.1574074074074074e-09,0.8251180555555555,189.91826388888887,3.1828703703703704e-08,6.365740740740741e-08,1.4322916666666666e-07,1.2731481481481482e-08,3.1828703703703705e-09
59,257.775,259.4377083333333,4.316097222222222,0.0,0.3954270833333333,254.6408263888889,2.922453703703704e-08,5.844907407407408e-08,1.3151041666666667e-07,1.1689814814814816e-08,2.922453703703704e-09
60,260.88284027777775,260.29236111111106,5.286388888888889,0.0,0.3440506944444444,256.1820138888889,2.290509259259259e-08,4.581018518518518e-08,1.0307291666666665e-07,9.162037037037037e-09,2.290509259259259e-09
61,261.30118055555556,259.64874999999995,3.6933124999999998,0.0,0.3483861111111111,243.86652777777778,1.7268518518518517e-08,3.4537037037037034e-08,7.770833333333333e-08,6.907407407407407e-09,1.7268518518518517e-09
62,259.27430555555554,260.09465277777775,4.438819444444444,0.0,0.5607479166666667,194.4423263888889,1.991898148148148e-08,3.983796296296296e-08,8.963541666666666e-08,7.967592592592592e-09,1.991898148148148e-09
63,256.54277777777776,260.6983333333333,3.2380138888888887,0.0,0.8294583333333334,220.328125,2.1412037037037037e-08,4.2824074074074074e-08,9.635416666666666e-08,8.564814814814814e-09,2.1412037037037036e-09
64,257.8075,260.8333333333333,4.800097222222222,0.0,0.8391805555555556,208.49633333333335,4.496527777777778e-08,8.993055555555556e-08,2.0234375e-07,1.7986111111111114e-08,4.4965277777777785e-09
65,256.9888194444444,260.21666666666664,3.3483055555555556,0.0,0.8084194444444444,207.44680555555556,6.380787037037037e-08,1.2761574074074075e-07,2.8713541666666666e-07,2.5523148148148147e-08,6.380787037037037e-09
66,258.50666666666666,259.94645833333334,3.951791666666667,0.0,0.5623131944444444,201.84745138888889,7.559027777777779e-08,1.5118055555555558e-07,3.4015625e-07,3.0236111111111114e-08,7.559027777777779e-09
67,261.1150208333333,260.7484722222222,3.5200069444444444,0.0,0.58905,207.359875,8.123842592592592e-08,1.6247685185185185e-07,3.6557291666666665e-07,3.249537037037037e-08,8.123842592592593e-09
68,260.0637430555555,261.55312499999997,4.057944444444445,0.0,0.803025,192.6432777777778,7.703703703703702e-08,1.5407407407407405e-07,3.4666666666666665e-07,3.0814814814814814e-08,7.703703703703703e-09
69,258.84838888888885,262.24791666666664,3.0022430555555553,1.1574074074074074e-09,0.8470416666666667,196.89709027777778,7.714120370370371e-08,1.5428240740740741e-07,3.4713541666666667e-07,3.085648148148148e-08,7.71412037037037e-09
70,259.89984027777774,262.4067361111111,2.3636250000000003,0.0,0.8624375000000001,154.4988888888889,1.030787037037037e-07,2.061574074074074e-07,4.6385416666666664e-07,4.1231481481481484e-08,1.0307870370370371e-08
71,258.0670138888889,262.8170138888889,3.9117013888888885,0.0,0.8501249999999999,200.32911805555557,1.4282407407407408e-07,2.8564814814814815e-07,6.427083333333333e-07,5.7129629629629627e-08,1.4282407407407407e-08
72,261.0397430555555,262.7947222222222,2.8095347222222222,0.0,0.8732916666666667,197.90991666666665,1.3134259259259258e-07,2.6268518518518515e-07,5.910416666666666e-07,5.2537037037037036e-08,1.3134259259259259e-08
73,262.0932708333333,263.0702083333333,3.614076388888889,0.0,0.7516465277777777,206.83081944444444,1.5302083333333333e-07,3.0604166666666667e-07,6.885937499999999e-07,6.120833333333333e-08,1.5302083333333333e-08
74,261.02395138888886,262.78486111111107,5.0127500000000005,0.0,0.5953840277777779,233.8869236111111,1.4342592592592594e-07,2.8685185185185187e-07,6.454166666666667e-07,5.737037037037037e-08,1.4342592592592593e-08
75,262.3893611111111,262.9684027777778,5.495444444444445,0.0,0.3624625,298.6950138888889,1.311689814814815e-07,2.62337962962963e-07,5.902604166666667e-07,5.2467592592592594e-08,1.3116898148148148e-08
76,263.2057083333333,262.96965277777775,4.342409722222222,0.0,0.6861534722222222,226.640625,1.3049768518518518e-07,2.6099537037037035e-07,5.872395833333333e-07,5.219907407407408e-08,1.304976851851852e-08
77,263.4457430555555,263.6997222222222,4.433861111111111,0.0,0.5341965277777778,291.6929097222222,1.325462962962963e-07,2.650925925925926e-07,5.964583333333333e-07,5.3018518518518516e-08,1.3254629629629629e-08
